Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.09999999,B,0.09999999,0.02634736,0,0.5516298,0,1422.155,121.3376,0.1046167,0,114.9449,126.458,1.88123,344.946547970588,344.381580147816,19.7344422702636,34.2768809552079,34.22068,1.962047,87,87,1.707037,0.09789288
0.11,B,0.11,0.02929556,0,0.5520561,0,1423.163,121.2667,0.1294377,0,114.9131,126.458,1.886427,345.42765920763,344.862037753676,19.759622011693,37.7311571528866,37.6693,2.159643,87,87,2.066487,0.1185013
0.12,B,0.12,0.03224787,0,0.551914,0,1424.154,121.1958,0.1567984,0,114.8813,126.458,1.891625,345.904548669675,345.338279304246,19.78458080309,41.1901998694063,41.12268,2.357489,87,87,2.460447,0.141087
0.13,B,0.13,0.03520428,0,0.5513947,0,1425.142,121.1249,0.1866876,0,114.8495,126.458,1.896822,346.380441638256,345.813525705594,19.8094873376378,44.6539990325762,44.58081,2.555584,87,87,2.888964,0.1656523
0.14,B,0.14,0.03816476,0,0.5506225,0,1426.13,121.0538,0.2190957,0,114.8177,126.458,1.90202,346.856445457253,346.288882784985,19.8343997833818,48.1225646534166,48.0437,2.753928,87,87,3.352087,0.1921999
0.15,B,0.15,0.04112932,0,0.5496802,0,1427.118,120.9828,0.2540159,0,114.7859,126.458,1.907217,347.332494828607,346.764285345371,19.8593145092843,51.595886748435,51.51134,2.952521,87,87,3.849862,0.2207322
0.16,B,0.16,0.04409796,0,0.5486243,0,1428.086,120.9117,0.2914417,0,114.7541,126.458,1.912414,347.803268161124,347.234419014149,19.8839532152152,55.073915263244,54.98368,3.151361,87,87,4.382337,0.2512515
0.17,B,0.17,0.04707064,0,0.5474943,0,1429.054,120.8405,0.3313683,0,114.7223,126.458,1.917612,348.274139664237,347.704650705014,19.9085970617907,58.5566601406458,58.46073,3.350447,87,87,4.949559,0.2837606
0.18,B,0.18,0.05004737,0,0.5463178,0,1430.022,120.7693,0.373792,0,114.6905,126.458,1.922809,348.745080444747,348.174951570157,19.9332444306468,62.0441113971435,61.94248,3.549779,87,87,5.551575,0.3182617
0.19,B,0.19,0.05302814,0,0.5451146,0,1430.983,120.698,0.4187098,0,114.6586,126.458,1.928007,349.213932071154,348.643166098939,19.9577825698189,65.5362490656107,65.42891,3.749357,87,87,6.188432,0.3547574
0.2,B,0.2,0.05601293,0,0.5438989,0,1431.931,120.6267,0.4661192,0,114.6268,126.458,1.933204,349.679638257846,349.108239453604,19.9821559833443,69.0330430179719,68.91999,3.949178,87,87,6.860177,0.3932501
0.21,B,0.21,0.05900171,0,0.5426812,0,1432.879,120.5554,0.5160188,0,114.595,126.458,1.938401,350.145398924973,349.57336719399,20.0065323578182,72.5345032925242,72.41573,4.149243,87,87,7.566855,0.4337422
0.22,B,0.22,0.0619945,0,0.5414686,0,1433.828,120.484,0.5684076,0,114.5632,126.458,1.943599,350.611259929338,350.038595126841,20.0309138799405,76.0406199330296,75.91612,4.349552,87,87,8.308515,0.4762362
0.23,B,0.23,0.0649913,0,0.5402665,0,1434.765,120.4125,0.6232854,0,114.5314,126.458,1.948796,351.073925759853,350.50063221356,20.0551281803348,79.551362838699,79.42113,4.550103,87,87,9.085201,0.5207344
0.24,B,0.24,0.06799207,0,0.539079,0,1435.693,120.341,0.6806518,0,114.4996,126.458,1.953994,351.534458093743,350.960538682759,20.0792309307169,83.0667020587514,82.93073,4.750896,87,87,9.89696,0.5672394
0.25,B,0.25,0.0709968,0,0.5379086,0,1436.622,120.2695,0.7405065,0,114.4678,126.458,1.959191,351.99509479961,351.420549374197,20.1033390391867,86.5866575332764,86.44494,4.95193,87,87,10.74384,0.6157535
0.26,B,0.26,0.07400548,0,0.5367572,0,1437.55,120.1979,0.8028514,0,114.436,126.458,1.964388,352.455817703924,351.880646132924,20.1274516622889,90.1112191969429,89.96375,5.153204,87,87,11.62588,0.6662792
0.27,B,0.27,0.07701813,0,0.5356261,0,1438.459,120.1263,0.8676875,0,114.4042,126.458,1.969586,352.911044681431,352.335254420423,20.1512766502561,93.6403370771515,93.48711,5.354717,87,87,12.54314,0.7188188
0.28,B,0.28,0.08003471,0,0.5345162,0,1439.367,120.0546,0.9350145,0,114.3724,126.458,1.974783,353.366350377977,352.78994130028,20.1751058682798,97.1740011630976,97.01501,5.556468,87,87,13.49565,0.7733747
0.29,B,0.29,0.0830552,0,0.5334277,0,1440.276,119.9828,1.004835,0,114.3406,126.458,1.979981,353.821755203979,353.244727167499,20.1989401698124,100.712261345817,100.5475,5.758457,87,87,14.48346,0.8299494
0.3,B,0.3,0.08607964,0,0.532361,0,1441.18,119.9111,1.077152,0,114.3088,126.458,1.985178,354.276102345251,353.698456774121,20.2227191185516,104.255037729039,104.0845,5.960684,87,87,15.50662,0.8885451
0.31,B,0.31,0.08910797,0,0.5313159,0,1442.068,119.8393,1.151965,0,114.2769,126.458,1.990375,354.726023051935,354.147765949316,20.2462664051926,107.802320220166,107.626,6.163146,87,87,16.56517,0.9491643
0.32,B,0.32,0.09214018,0,0.5302923,0,1442.957,119.7674,1.229278,0,114.2451,126.458,1.995573,355.176026308538,354.597157549184,20.2698180150201,111.354108819301,111.172,6.365844,87,87,17.65916,1.011809
0.33,B,0.33,0.09517627,0,0.52929,0,1443.846,119.6955,1.309092,0,114.2133,126.458,2.00077,355.626112075749,355.046631534509,20.293373945985,114.910403581063,114.7225,6.568778,87,87,18.78864,1.076482
0.3399999,B,0.3399999,0.09821624,0,0.5283085,0,1444.722,119.6235,1.391411,0,114.1815,126.458,2.005968,356.073030011039,355.49294198099,20.3167640864046,118.471104450996,118.2774,6.771945,87,87,19.95363,1.143186
0.3499999,B,0.3499999,0.10126,0,0.5273474,0,1445.591,119.5515,1.476235,0,114.1497,126.458,2.011165,356.517760169494,355.937067611812,20.3400397289953,122.036311347455,121.8368,6.975346,87,87,21.15421,1.211922
0.3599999,B,0.3599999,0.1043077,0,0.5264063,0,1446.46,119.4795,1.563569,0,114.1179,126.458,2.016362,356.962533262916,356.381236106678,20.3633176215129,125.605924297756,125.4006,7.178979,87,87,22.39039,1.282694
0.3699999,B,0.3699999,0.1073592,0,0.5254846,0,1447.329,119.4074,1.653415,0,114.0861,126.458,2.02156,357.412599202791,356.716791814693,22.2911755259349,129.180002817649,128.967767838415,7.40189075027688,86.71521,86.71521,23.68007,1.355598
0.3799999,B,0.3799999,0.1104145,0,0.5245819,0,1448.177,119.3353,1.745775,0,114.0543,126.458,2.026757,357.851825925122,357.15183023206,22.3718456957405,132.758473432862,132.539286060906,7.62560920223379,86.70713,86.70713,25.00546,1.430736
0.3899999,B,0.3899999,0.1134736,0,0.5236976,0,1449.026,119.2631,1.840653,0,114.0225,126.458,2.031955,358.291085935375,357.586971964148,22.4512748471436,136.341336455331,136.115155700621,7.85012194568698,86.69926,86.69926,26.36662,1.508114
0.3999999,B,0.3999999,0.1165365,0,0.5228312,0,1449.875,119.1909,1.938052,0,113.9907,126.458,2.037152,358.730334988242,358.022169327238,22.5295253166699,139.92859182799,139.695377313869,8.07541719381794,86.69157,86.69157,27.76357,1.587742
0.4099999,B,0.4099999,0.1196032,0,0.5224481,0,1450.719,119.1186,2.039794,0,113.9589,126.458,2.042349,359.167972336294,358.455820943173,22.6065650668221,143.520223394346,143.27993544318,8.3014828394332,86.68405,86.68405,29.19637,1.669627
0.4199999,B,0.4199999,0.1226737,0,0.5224278,0,1451.547,119.0463,2.145674,0,113.9271,126.458,2.047547,359.600641143364,358.884573057197,22.6822470728065,147.116181458702,146.868781093535,8.52830530509139,86.6767,86.6767,30.66506,1.753775
0.4299999,B,0.4299999,0.1257479,0,0.5224075,0,1452.376,118.974,2.254355,0,113.8952,126.458,2.052744,360.033279540288,359.313352986724,22.756905368994,150.716465817688,150.461914543089,8.75587435369476,86.66953,86.66953,32.16967,1.840196
0.4399998,B,0.4399998,0.1288259,0,0.5223871,0,1453.204,118.9016,2.365843,0,113.8634,126.458,2.057942,360.465878474531,359.742148810822,22.8305916127446,154.321075981099,154.059335950789,8.98418026471917,86.6625,86.6625,33.71027,1.928897
0.4499998,B,0.4499998,0.1319076,0,0.5223668,0,1454.02,118.8292,2.48015,0,113.8316,126.458,2.063139,360.894965023126,360.167491539089,22.90313990446,157.929976880775,157.661010785676,9.21321165864452,86.65562,86.65562,35.28688,2.019884
0.4599998,B,0.4599998,0.134993,0,0.5223465,0,1454.828,118.7567,2.59728,0,113.7998,126.458,2.068336,361.321735984991,360.590573264448,22.9746679633161,161.543145291959,161.266916437722,9.44295833314244,86.64888,86.64888,36.89955,2.113164
0.4699998,B,0.4699998,0.1380821,0,0.5223261,0,1455.635,118.6842,2.717242,0,113.768,126.458,2.073534,361.748361873236,361.013559622372,23.0453267877498,165.160579886109,164.877051953253,9.67341159586891,86.64228,86.64228,38.54832,2.208746
0.4799998,B,0.4799998,0.1411749,0,0.5223057,0,1456.444,118.6117,2.840046,0,113.7362,126.458,2.078731,362.174989301715,361.436593664014,23.1151819428718,168.782280594131,168.491417809106,9.90456341013098,86.6358,86.6358,40.23323,2.306636
0.4899998,B,0.4899998,0.1442714,0,0.5222853,0,1457.235,118.5391,2.965699,0,113.7044,126.458,2.083929,362.596909807185,361.854974569616,23.183968188007,172.408200417937,172.109967473921,10.136403086829,86.62946,86.62946,41.95433,2.406841
0.4999998,B,0.4999998,0.1473716,0,0.522265,0,1458.022,118.4665,3.094208,0,113.6726,126.458,2.089126,363.017577039577,362.272147487723,23.2519331307893,176.038326750175,175.732688867824,10.3689224129397,86.62324,86.62324,43.71166,2.509368
0.5099998,B,0.5099998,0.1504754,0,0.5222445,0,1458.809,118.3938,3.22558,0,113.6408,126.458,2.094323,363.438146831255,362.689264774828,23.3191721386526,179.672658653932,179.359581434505,10.602114129114,86.61713,86.61713,45.50525,2.614223
0.5199998,B,0.5199998,0.1535828,0,0.5222241,0,1459.593,118.3211,3.359825,0,113.609,126.458,2.099521,363.857513297239,363.105221758154,23.3856347960003,183.311184163899,182.990633570926,10.8359704718469,86.61113,86.61113,47.33516,2.721413
0.5299998,B,0.5299998,0.1566939,0,0.5222037,0,1460.359,118.2484,3.49695,0,113.5772,126.458,2.104718,364.272128280662,363.516473948082,23.451153713118,186.953855648944,186.625798229155,11.0704820037363,86.60524,86.60524,49.20142,2.830946
0.5399998,B,0.5399998,0.1598086,0,0.5221832,0,1461.126,118.1756,3.636961,0,113.5454,126.458,2.109916,364.686701655987,363.927722164366,23.5160244297093,190.600672740865,190.265075369454,11.3056422427772,86.59946,86.59946,51.10406,2.942826
0.5499998,B,0.5499998,0.1629269,0,0.5221627,0,1461.892,118.1028,3.779866,0,113.5136,126.458,2.115113,365.101055759885,364.338787593069,23.580262343641,194.251633285742,193.908463163949,11.541444860943,86.59377,86.59377,53.04315,3.057062
0.5599998,B,0.5599998,0.1660488,0,0.5221423,0,1462.651,118.0299,3.925672,0,113.4817,126.458,2.120311,365.513069899493,364.747552282433,23.6437596698449,197.906713873414,197.555938605246,11.7778824523567,86.58818,86.58818,55.01871,3.173658
0.5699998,B,0.5699998,0.1691742,0,0.5221218,0,1463.396,117.957,4.07439,0,113.4499,126.458,2.125508,365.921408309829,365.152681088383,23.7064664894298,201.565877708136,201.207465334512,12.0149471119522,86.58269,86.58269,57.03078,3.292623
0.5799997,B,0.5799997,0.1723033,0,0.5221013,0,1464.142,117.8841,4.226023,0,113.4181,126.458,2.130705,366.329665761795,365.557762210617,23.7686033395862,205.229124038774,204.86304287491,12.2526331400354,86.57728,86.57728,59.07941,3.41396
0.5899997,B,0.5899997,0.1754358,0,0.5220807,0,1464.889,117.8111,4.380582,0,113.3863,126.458,2.135903,366.737764209386,365.962716176272,23.8301923237039,208.896451263343,208.522669954874,12.490935057946,86.57197,86.57197,61.16464,3.537678
0.5999997,B,0.5999997,0.1785719,0,0.5220602,0,1465.618,117.7381,4.538071,0,113.3545,126.458,2.1411,367.141110361358,366.362957401242,23.8909682011076,212.567811834087,212.186299446998,12.729844734617,86.56673,86.56673,63.2865,3.663782
0.6099997,B,0.6099997,0.1817116,0,0.5220397,0,1466.343,117.6651,4.698495,0,113.3227,126.458,2.146297,367.543093708174,366.761867455782,23.9511651683859,216.243192128717,215.853918039578,12.9693563809474,86.56158,86.56158,65.44505,3.792278
0.6199997,B,0.6199997,0.1848547,0,0.5220191,0,1467.068,117.592,4.861866,0,113.2909,126.458,2.151495,367.94499622054,367.160725852963,24.0108649335747,219.922591353581,219.525525216041,13.2094650249163,86.55651,86.55651,67.6403,3.923172
0.6299997,B,0.6299997,0.1880013,0,0.5219985,0,1467.793,117.5189,5.028191,0,113.2591,126.458,2.156692,368.346743373141,367.559457093564,24.0700821494826,223.606007960767,223.201119704821,13.450165841031,86.55151,86.55151,69.87231,4.05647
0.6399997,B,0.6399997,0.1911514,0,0.521978,0,1468.497,117.4457,5.197473,0,113.2273,126.458,2.16189,368.742344940217,367.952080844762,24.1284718542204,227.293380477201,226.880640431025,13.6914505541801,86.54659,86.54659,72.14111,4.192178
0.6499997,B,0.6499997,0.194305,0,0.5219574,0,1469.202,117.3725,5.369721,0,113.1955,126.458,2.167087,369.137876624428,368.344660885885,24.1864167592867,230.984708244085,230.564086957552,13.9333147163669,86.54174,86.54174,74.44675,4.330302
0.6599997,B,0.6599997,0.1974621,0,0.5219368,0,1469.906,117.2993,5.544941,0,113.1637,126.458,2.172285,369.533310529755,368.737169401433,24.2439166163287,234.679990266991,234.251458569147,14.1757538771112,86.53696,86.53696,76.78927,4.470848
0.6699997,B,0.6699997,0.2006225,0,0.5219162,0,1470.602,117.2261,5.723141,0,113.1319,126.458,2.177482,369.926112079338,369.127075180768,24.3008388050088,238.379200227336,237.942729238448,14.4187622597296,86.53226,86.53226,79.16869,4.61382
0.6799996,B,0.6799996,0.2037864,0,0.5218955,0,1471.285,117.1528,5.904325,0,113.1001,126.458,2.182679,370.315254882516,369.513353023977,24.3571331580833,242.082301515065,241.637862686095,14.6623335858662,86.52761,86.52761,81.58508,4.759225
0.6899996,B,0.6899996,0.2069537,0,0.5218749,0,1471.968,117.0794,6.088504,0,113.0682,126.458,2.187877,370.704159520188,369.899416290459,24.4130234413276,245.789291763745,245.336856766321,14.9064638148227,86.52303,86.52303,84.03844,4.907069
0.6999996,B,0.6999996,0.2101244,0,0.5218542,0,1472.652,117.0061,6.275678,0,113.0364,126.458,2.193074,371.092925472284,370.285364321292,24.4685166086173,249.500169598103,249.039710326769,15.1511489754397,86.51851,86.51851,86.52884,5.057357
0.7099996,B,0.7099996,0.2132985,0,0.5218336,0,1473.322,116.9327,6.46586,0,113.0046,126.458,2.198272,371.478006515162,370.667656600497,24.5234107492136,253.214898186789,252.746386809923,15.3963830774504,86.51406,86.51406,89.0563,5.210095
0.7199996,B,0.7199996,0.216476,0,0.5218129,0,1473.984,116.8593,6.65905,0,112.9728,126.458,2.203469,371.860371046727,371.047258723342,24.5777816106877,256.93345027805,256.456859314221,15.6421608880637,86.50966,86.50966,91.62087,5.365288
0.7299996,B,0.7299996,0.2196568,0,0.5217922,0,1474.647,116.7858,6.855259,0,112.941,126.458,2.208666,372.242590778029,371.426737663251,24.6317871453516,260.65582453192,260.171126607833,15.8884787540116,86.50533,86.50533,94.22258,5.522941
0.7399996,B,0.7399996,0.2228409,0,0.5217715,0,1475.309,116.7123,7.054492,0,112.9092,126.458,2.213864,372.624738271229,371.8061649458,24.6854467247154,264.382020264244,263.889188174186,16.1353332157411,86.50104,86.50104,96.86147,5.68306
0.7499996,B,0.7499996,0.2260285,0,0.5217508,0,1475.951,116.6388,7.256755,0,112.8774,126.458,2.219061,373.000698673547,372.179437055228,24.7383880680936,268.111975403341,267.61098246155,16.3827170908926,86.49682,86.49682,99.53758,5.84565
0.7599996,B,0.7599996,0.2292192,0,0.5217301,0,1476.592,116.5652,7.462053,0,112.8456,126.458,2.224258,373.376508382584,372.552578034434,24.7909986056859,271.84568858717,271.336508158622,16.6306270714082,86.49264,86.49264,102.2509,6.010717
0.7699996,B,0.7699996,0.2324133,0,0.5217094,0,1477.234,116.4917,7.670395,0,112.8138,126.458,2.229456,373.752127638902,372.925548146988,24.8432778407869,275.583157998982,275.065763556736,16.8790598442632,86.48852,86.48852,105.0016,6.178266
0.7799996,B,0.7799996,0.2356107,0,0.5216886,0,1477.868,116.418,7.881784,0,112.782,126.458,2.234653,374.125077035447,373.295871813255,24.8950869442418,279.324356645014,278.79872219143,17.1280107081411,86.48445,86.48445,107.7896,6.348301
0.7899995,B,0.7899995,0.2388114,0,0.5216679,0,1478.488,116.3444,8.096225,0,112.7502,126.458,2.239851,374.494253285307,373.662448334103,24.9463514102428,283.069247129022,282.535346591251,17.3774742166676,86.48042,86.48042,110.6149,6.520828
0.7999995,B,0.7999995,0.2420153,0,0.5216471,0,1479.109,116.2707,8.313723,0,112.7184,126.458,2.245048,374.863181296888,374.028794383653,24.9973131343122,286.81782680451,286.275634451486,17.6274473424234,86.47646,86.47646,113.4777,6.695853
0.8099995,B,0.8099995,0.2452224,0,0.5216264,0,1479.729,116.197,8.534287,0,112.6865,126.458,2.250246,375.231912728505,374.394961619264,25.0479748483295,290.570093774225,290.019583983995,17.877927085308,86.47253,86.47253,116.3779,6.87338
0.8199995,B,0.8199995,0.2484328,0,0.5216056,0,1480.337,116.1232,8.757918,0,112.6547,126.458,2.255443,375.59675742738,374.757266473808,25.0981157667514,294.326009022723,293.767156564968,18.1289082373656,86.46865,86.46865,119.3156,7.053414
0.8299995,B,0.8299995,0.2516464,0,0.5216197,0,1480.936,116.0495,8.985232,0,112.6229,126.458,2.26064,375.958762896042,375.116754015413,25.1478081602113,298.085544317228,297.518324021277,18.3803863133467,86.46482,86.46482,122.2907,7.23596
0.8399995,B,0.8399995,0.2548631,0,0.5216672,0,1481.536,115.9756,9.216242,0,112.5911,126.458,2.265838,376.32035806877,375.475848166353,25.1972089876107,301.848695500624,301.273082419015,18.6323583975908,86.46103,86.46103,125.3035,7.421024
0.8499995,B,0.8499995,0.2580831,0,0.5217147,0,1482.135,115.9018,9.450401,0,112.5593,126.458,2.271035,376.681650633592,375.834656214992,25.2463286797627,305.615459486111,305.031428897159,18.8848216787454,86.45728,86.45728,128.3538,7.60861
0.8599995,B,0.8599995,0.2613063,0,0.5217623,0,1482.713,115.828,9.687713,0,112.5275,126.458,2.276232,377.036613366352,376.187162065716,25.2948001713882,309.385773140609,308.793300433732,19.1377696748055,86.45357,86.45357,131.4417,7.798723
0.8699995,B,0.8699995,0.2645325,0,0.5218099,0,1483.291,115.7541,9.928192,0,112.4957,126.458,2.28143,377.391357608737,376.539465260643,25.3430049322224,313.159634091723,312.558695002175,19.3911997184631,86.44991,86.44991,134.5673,7.991368
0.8799995,B,0.8799995,0.2677619,0,0.5218576,0,1483.869,115.6801,10.17183,0,112.4639,126.458,2.286627,377.745764634585,376.891446590481,25.3909469359083,316.937039130891,316.327609383838,19.6451091821469,86.44628,86.44628,137.7306,8.18655
0.8899994,B,0.8899994,0.2709944,0,0.5219054,0,1484.443,115.6062,10.41865,0,112.4321,126.458,2.291825,378.098692063766,377.241965619668,25.4385596239245,320.717973312561,320.100028955715,19.8994947727002,86.4427,86.4427,140.9316,8.384274
0.8999994,B,0.8999994,0.2742301,0,0.5219532,0,1485,115.5322,10.66864,0,112.4003,126.458,2.297022,378.446381389578,377.587271229142,25.4856075579188,324.502384370031,323.875901583609,20.1543508425829,86.43915,86.43915,144.1703,8.584542
0.9099994,B,0.9099994,0.2774687,0,0.522001,0,1485.557,115.4582,10.92183,0,112.3685,126.458,2.30222,378.793762143963,377.932282789028,25.5324081326318,328.290269253925,327.655224327025,20.4096749182023,86.43565,86.43565,147.4469,8.787362
0.9199994,B,0.9199994,0.2807105,0,0.522049,0,1486.114,115.3842,11.1782,0,112.3367,126.458,2.307417,379.140902784619,378.277067851259,25.5789777393411,332.081625351603,331.437994920986,20.6654646898784,86.43217,86.43217,150.7613,8.992738
0.9299994,B,0.9299994,0.2839554,0,0.5220969,0,1486.657,115.3101,11.43777,0,112.3048,126.458,2.312614,379.483960550446,378.617791850269,25.625066038533,335.876412015834,335.224172754861,20.9217153445361,86.42873,86.42873,154.1135,9.200674
0.9399994,B,0.9399994,0.2872033,0,0.522145,0,1487.192,115.2361,11.70055,0,112.273,126.458,2.317812,379.824270207336,378.955785956487,25.6707718745792,339.674601766736,339.013730529723,21.178423057544,86.42534,86.42534,157.5036,9.411175
0.9499994,B,0.9499994,0.2904541,0,0.5221931,0,1487.728,115.1619,11.96653,0,112.2412,126.458,2.323009,380.164319903118,379.293533696835,25.7162482327378,343.476191911093,342.806665781913,21.4355855341233,86.42197,86.42197,160.9317,9.624245
0.9599994,B,0.9599994,0.2937081,0,0.5222412,0,1488.263,115.0878,12.23573,0,112.2094,126.458,2.328207,380.504038234972,379.630963545736,25.7614951130089,347.28117927956,346.602975332516,21.6932004794952,86.41864,86.41864,164.3978,9.839889
0.9699994,B,0.9699994,0.296965,0,0.5222894,0,1488.781,115.0136,12.50815,0,112.1776,126.458,2.333404,380.838500836058,379.96316010671,25.8062139954565,351.089511168316,350.402606848655,21.9512626136816,86.41534,86.41534,167.9018,10.05811
0.9799994,B,0.9799994,0.3002248,0,0.5223376,0,1489.295,114.9395,12.7838,0,112.1458,126.458,2.338601,381.171330791003,380.293739394952,25.8506323711467,354.901171200819,354.205544157602,22.209768931615,86.41208,86.41208,171.4438,10.27892
0.9899994,B,0.9899994,0.3034877,0,0.522386,0,1489.809,114.8652,13.06268,0,112.114,126.458,2.343799,381.503890051507,380.624060396394,25.8948406404594,358.716156921756,358.01178467649,22.4687173322316,86.40884,86.40884,175.024,10.50231
0.9999993,B,0.9999993,0.3067535,0,0.5224344,0,1490.319,114.791,13.3448,0,112.0822,126.458,2.348996,381.834761293828,380.952708494103,25.9387513832469,362.53445127989,361.821311676281,22.7281048402663,86.40564,86.40564,178.6422,10.72829
1.009999,B,1.009999,0.3100223,0,0.5224828,0,1490.811,114.7167,13.63016,0,112.0504,126.458,2.354194,382.160425221318,381.2761709876,25.9821485326671,366.356002165419,365.634073300935,22.9879263197855,86.40247,86.40247,182.2985,10.95687
1.019999,B,1.019999,0.3132939,0,0.5225312,0,1491.303,114.6424,13.91876,0,112.0186,126.458,2.359391,382.48575915601,381.599315589651,26.0253395493529,370.18080640864,369.450066371537,23.2481797094619,86.39932,86.39932,185.993,11.18805
1.029999,B,1.029999,0.3165684,0,0.5225797,0,1491.796,114.5681,14.21063,0,111.9868,126.458,2.364588,382.81062007476,381.921999249106,26.0683204596611,374.00885917268,373.269286278662,23.5088629082318,86.39622,86.39622,189.7257,11.42184
1.039999,B,1.039999,0.3198459,0,0.5226283,0,1492.28,114.4938,14.50574,0,111.955,126.458,2.369786,383.132746820847,382.241964936698,26.1109541729058,377.840133094551,377.091705842591,23.7699724441246,86.39313,86.39313,193.4966,11.65823
1.049999,B,1.049999,0.3231261,0,0.5226769,0,1492.75,114.4194,14.80411,0,111.9231,126.458,2.374983,383.450610636675,382.557686773487,26.1531468117692,381.674585702625,380.917282624818,24.0315039063966,86.39008,86.39008,197.3058,11.89724
1.059999,B,1.059999,0.3264093,0,0.5227256,0,1493.221,114.3451,15.10576,0,111.8913,126.458,2.380181,383.768149316237,382.873094692473,26.1951482190597,385.512213626692,384.746013486164,24.2934553827321,86.38705,86.38705,201.1533,12.13887
1.069999,B,1.069999,0.3296952,0,0.5227744,0,1493.692,114.2707,15.41068,0,111.8595,126.458,2.385378,384.085426361415,383.188252271946,26.2369598848935,389.353014250805,388.577895923234,24.5558249757166,86.38406,86.38406,205.039,12.38311
1.079999,B,1.079999,0.3329841,0,0.5228232,0,1494.146,114.1962,15.71887,0,111.8277,126.458,2.390575,384.397358286544,383.4980851697,26.278274845343,393.196934196236,392.412876689212,24.8186077182964,86.38108,86.38108,208.9632,12.62998
1.089999,B,1.089999,0.3362756,0,0.522872,0,1494.595,114.1218,16.03035,0,111.7959,126.458,2.395773,384.70763184218,383.806272979221,26.319324068412,397.043956806816,396.250939333217,25.0818009530977,86.37814,86.37814,212.9257,12.87949
1.099999,B,1.099999,0.33957,0,0.5229209,0,1495.045,114.0473,16.34511,0,111.7641,126.458,2.40097,385.017600379755,384.114166739155,26.3601880203726,400.894079150536,400.092080914752,25.3454028274095,86.37521,86.37521,216.9266,13.13162
1.109999,B,1.109999,0.3428671,0,0.5229698,0,1495.491,113.9728,16.66316,0,111.7323,126.458,2.406168,385.325803968821,384.420308122493,26.4007936855335,404.747283379521,403.936283910052,25.6094107583638,86.37232,86.37232,220.966,13.3864
1.119999,B,1.119999,0.3461671,0,0.5230188,0,1495.919,113.8983,16.9845,0,111.7005,126.458,2.411365,385.628722043408,384.721184428758,26.4409061222478,408.603516709433,407.783495668348,25.8738198136763,86.36945,86.36945,225.0438,13.64381
