Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.19,B,0.19,0.05018178,0,0.5472118,0,1379.862,122.3014,0.3764132,0,115.2367,126.458,1.833558,330.777754580541,330.23202879116,18.9928956670413,62.0216364885041,61.91907,3.565412,87,87,5.854614,0.3372626
0.2,B,0.2,0.05300898,0,0.5460703,0,1380.937,122.2328,0.4191361,0,115.2082,126.458,1.838205,331.252952633672,330.706581738299,19.017765996444,65.3341701964777,65.22614,3.75559,87,87,6.49034,0.3738676
0.21,B,0.21,0.05584026,0,0.5449173,0,1382.012,122.1642,0.4641122,0,115.1798,126.458,1.842851,331.728271135125,331.181254958517,19.0426425267205,68.6514603181299,68.53796,3.946016,87,87,7.159161,0.4123756
0.22,B,0.22,0.05867564,0,0.5437617,0,1383.078,122.0956,0.5113414,0,115.1514,126.458,1.847498,332.201332652555,331.653674241091,19.0674009376658,71.9734669060243,71.85449,4.13669,87,87,7.861123,0.4527892
0.23,B,0.23,0.06151505,0,0.5426101,0,1384.13,122.0269,0.5608237,0,115.1229,126.458,1.852145,332.670844708155,332.122548857255,19.0919736904803,75.3001798534894,75.17572,4.32761,87,87,8.596274,0.4951107
0.24,B,0.24,0.06435852,0,0.5414671,0,1385.183,121.9581,0.6125591,0,115.0945,126.458,1.856792,333.140560088634,332.59162651113,19.1165569820938,78.6315791526115,78.50163,4.518775,87,87,9.364661,0.5393426
0.25,B,0.25,0.067206,0,0.5403364,0,1386.236,121.8893,0.6665486,0,115.066,126.458,1.861438,333.610403686456,333.060832191136,19.1411469872592,81.9676848252766,81.83224,4.710186,87,87,10.16633,0.5854874
0.26,B,0.26,0.07005753,0,0.5392204,0,1387.284,121.8204,0.7227941,0,115.0376,126.458,1.866085,334.079118591796,333.528910694112,19.1656779235712,85.3084769046631,85.16753,4.901843,87,87,11.00133,0.6335475
0.27,B,0.27,0.07291309,0,0.5381209,0,1388.314,121.7515,0.7812973,0,115.0092,126.458,1.870732,334.543163753647,333.992325777369,19.1899644638303,88.6539052817098,88.50745,5.093743,87,87,11.8697,0.6835254
0.28,B,0.28,0.07577264,0,0.5370392,0,1389.345,121.6825,0.8420585,0,114.9807,126.458,1.875379,335.007417432736,334.455949072126,19.2142620262945,92.003979912629,91.85201,5.285885,87,87,12.7715,0.7354236
0.29,B,0.29,0.07863617,0,0.5359762,0,1390.375,121.6135,0.9050811,0,114.9523,126.458,1.880026,335.471772866796,334.919673973305,19.2385648115026,95.3587009071334,95.20121,5.478271,87,87,13.70677,0.7892444
0.3,B,0.3,0.0815037,0,0.5349323,0,1391.406,121.5444,0.9703664,0,114.9239,126.458,1.884672,335.936219257532,335.383489691246,19.2628723602356,98.7180681831624,98.55505,5.6709,87,87,14.67555,0.8449902
0.31,B,0.31,0.08437524,0,0.5339077,0,1392.413,121.4753,1.037918,0,114.8954,126.458,1.889319,336.39464595062,335.841293869672,19.2868648615504,102.08205165343,101.9135,5.863769,87,87,15.67789,0.9026635
0.32,B,0.32,0.08725074,0,0.5329026,0,1393.421,121.4061,1.107738,0,114.867,126.458,1.893966,336.853188966004,336.299214196566,19.3108634539821,105.45059138974,105.2765,6.056878,87,87,16.71384,0.9622667
0.33,B,0.33,0.09013017,0,0.5319169,0,1394.429,121.3369,1.179827,0,114.8385,126.458,1.898613,337.311804297815,336.757206732008,19.3348657275686,108.823737309663,108.6441,6.250227,87,87,17.78345,1.023802
0.3399999,B,0.3399999,0.09301355,0,0.5309503,0,1395.437,121.2676,1.254191,0,114.8101,126.458,1.903259,337.770566149788,337.215345566813,19.358875778388,112.20148944072,112.0163,6.443816,87,87,18.88675,1.087273
0.3499999,B,0.3499999,0.09590092,0,0.5300027,0,1396.431,121.1983,1.330832,0,114.7817,126.458,1.907906,338.225685471959,337.669846803001,19.3826951947896,115.583747783771,115.393,6.637643,87,87,20.02379,1.15268
0.3599999,B,0.3599999,0.09879216,0,0.5290737,0,1397.416,121.1289,1.409751,0,114.7532,126.458,1.912553,338.678453130596,338.121999554112,19.40639153636,118.970512338915,118.7742,6.831707,87,87,21.19463,1.220026
0.3699999,B,0.3699999,0.1016873,0,0.528163,0,1398.401,121.0595,1.490953,0,114.7248,126.458,1.9172,339.131306625303,338.574238009572,19.4300923729942,122.36178307887,122.1599,7.026008,87,87,22.3993,1.289315
0.3799999,B,0.3799999,0.1045863,0,0.5272701,0,1399.386,120.99,1.57444,0,114.6963,126.458,1.921847,339.591167174498,338.918065652903,21.370671422124,125.757644310368,125.549080580775,7.23971470944452,86.69973,86.69973,23.65479,1.360644
0.3899999,B,0.3899999,0.1074893,0,0.5263947,0,1400.362,120.9205,1.660218,0,114.6679,126.458,1.926493,340.041769729651,339.364476636748,21.4512740399973,129.158011393898,128.942725271289,7.45422744504976,86.69139,86.69139,24.94422,1.434114
0.3999999,B,0.3999999,0.1103961,0,0.5255363,0,1401.325,120.8509,1.748288,0,114.6395,126.458,1.93114,340.488731531716,339.807319289113,21.530491346554,132.562847901361,132.340798388227,7.66953235370286,86.68326,86.68326,26.26763,1.509732
0.4099999,B,0.4099999,0.1133068,0,0.5246944,0,1402.287,120.7813,1.838655,0,114.611,126.458,1.935787,340.935840334467,340.25037254456,21.6085910659962,135.972155320963,135.743302037621,7.88561825953293,86.67531,86.67531,27.62506,1.587508
0.4199999,B,0.4199999,0.1162214,0,0.5238687,0,1403.25,120.7116,1.931322,0,114.5826,126.458,1.940434,341.383012723873,340.693548982943,21.6856417436669,139.385934265691,139.150237451299,8.10247467212248,86.66753,86.66753,29.01656,1.667448
0.4299999,B,0.4299999,0.1191398,0,0.5233988,0,1404.208,120.6419,2.027611,0,114.5542,126.458,1.94508,341.828661747034,341.135263120674,21.7615773177499,142.804169573617,142.561590006256,8.32009044043589,86.65993,86.65993,30.44218,1.749561
0.4399998,B,0.4399998,0.1220621,0,0.5233795,0,1405.147,120.5721,2.128107,0,114.5257,126.458,1.949727,342.268754936509,341.571485683678,21.8362261765352,146.22680566223,145.977304786746,8.53845269732046,86.6525,86.6525,31.90195,1.833854
0.4499998,B,0.4499998,0.1249882,0,0.5233602,0,1406.087,120.5023,2.231158,0,114.4973,126.458,1.954374,342.708878476279,342.007791693186,21.909947686368,149.653842768817,149.397382627233,8.75755216928689,86.6452,86.6452,33.39592,1.920334
0.4599998,B,0.4599998,0.1279181,0,0.5233408,0,1407.026,120.4324,2.336771,0,114.4688,126.458,1.959021,343.148990481815,342.444137439125,21.9827751265093,153.085280859534,152.821823925082,8.97737991563845,86.63808,86.63808,34.92414,2.009009
0.4699998,B,0.4699998,0.1308518,0,0.5233214,0,1407.966,120.3625,2.444957,0,114.4404,126.458,1.963668,343.589165385819,342.88059444707,22.0547618927878,156.521120557313,156.250629792913,9.1979275296367,86.63109,86.63109,36.48665,2.099885
0.4799998,B,0.4799998,0.1337893,0,0.5233021,0,1408.887,120.2926,2.555721,0,114.412,126.458,1.968314,344.024154664831,343.311921481806,22.1256313203044,159.961309993438,159.683748930995,9.41918383789428,86.62424,86.62424,38.08348,2.192971
0.4899998,B,0.4899998,0.1367305,0,0.5232827,0,1409.803,120.2226,2.669071,0,114.3835,126.458,1.972961,344.457924410346,343.742076291836,22.1956454211494,163.40583697481,163.121169617081,9.64114028714466,86.61752,86.61752,39.71469,2.288272
0.4999998,B,0.4999998,0.1396755,0,0.5232633,0,1410.719,120.1525,2.785016,0,114.3551,126.458,1.977608,344.891602909149,344.172183418149,22.2649032880468,166.854700645294,166.562891374334,9.86378931504854,86.61092,86.61092,41.38033,2.385797
0.5099998,B,0.5099998,0.1426243,0,0.5232439,0,1411.635,120.0824,2.903564,0,114.3266,126.458,1.982255,345.325303583245,344.602354122751,22.3334463958964,170.307901145434,170.008914838537,10.0871237740156,86.60445,86.60445,43.08041,2.485552
0.5199998,B,0.5199998,0.1455768,0,0.5232245,0,1412.537,120.0123,3.024722,0,114.2982,126.458,1.986901,345.755154269099,345.028722050931,22.4010638932625,173.765400018389,173.459201981926,10.3111344079412,86.59811,86.59811,44.81501,2.587543
0.5299998,B,0.5299998,0.148533,0,0.523205,0,1413.43,119.9421,3.148498,0,114.2698,126.458,1.991548,346.182358898156,345.452487242898,22.4678585981596,177.227170842213,176.91372677714,10.5358129889008,86.59187,86.59187,46.58414,2.691777
0.5399998,B,0.5399998,0.151493,0,0.5231856,0,1414.323,119.8719,3.274897,0,114.2413,126.458,1.996195,346.609569592113,345.876296144939,22.5340075860572,180.693213611517,180.37248966128,10.7611530597246,86.58574,86.58574,48.38787,2.798262
0.5499998,B,0.5499998,0.1544566,0,0.5231661,0,1415.216,119.8016,3.403931,0,114.2129,126.458,2.000842,347.036759980319,346.300120941552,22.5995356922245,184.1635281554,183.835490793291,10.9871484115955,86.57972,86.57972,50.22623,2.907004
0.5599998,B,0.5599998,0.1574239,0,0.5231466,0,1416.104,119.7313,3.535606,0,114.1845,126.458,2.005488,347.462610067449,346.722642383237,22.6643917560069,187.638101133187,187.302717139625,11.2137923240897,86.57379,86.57379,52.09925,3.018008
0.5699998,B,0.5699998,0.160395,0,0.523127,0,1416.973,119.6609,3.669928,0,114.156,126.458,2.010135,347.883223113762,347.139970273424,22.7283515149235,191.116880085961,190.774116764767,11.4410758341588,86.56798,86.56798,54.007,3.131283
0.5799997,B,0.5799997,0.1633697,0,0.5231075,0,1417.842,119.5905,3.806907,0,114.1276,126.458,2.014782,348.303759770752,347.557254453538,22.7917517352247,194.599864244879,194.249689231617,11.6689933464167,86.56226,86.56226,55.94949,3.246833
0.5899997,B,0.5899997,0.166348,0,0.523088,0,1418.712,119.5201,3.946548,0,114.0991,126.458,2.019429,348.724225087348,347.974498897221,22.8546117884206,198.087052994373,197.729434142811,11.8975394591925,86.55662,86.55662,57.92679,3.364666
0.5999997,B,0.5999997,0.16933,0,0.5230684,0,1419.581,119.4496,4.088858,0,114.0707,126.458,2.024076,349.144719334326,348.39180294555,22.9169517910793,201.5784465955,201.213352094395,12.126708971981,86.55108,86.55108,59.93892,3.484787
0.6099997,B,0.6099997,0.1723156,0,0.5230489,0,1420.427,119.379,4.233846,0,114.0423,126.458,2.028722,349.558727037225,348.802661744813,22.978398717457,205.073980148084,204.70137863388,12.3564929540195,86.54562,86.54562,61.98594,3.607203
0.6199997,B,0.6199997,0.1753048,0,0.5230293,0,1421.273,119.3084,4.381519,0,114.0138,126.458,2.033369,349.972625943614,349.213441071215,23.0393464549236,208.573652580434,208.193512966537,12.586886413419,86.54025,86.54025,64.06787,3.73192
0.6299997,B,0.6299997,0.1782976,0,0.5230097,0,1422.119,119.2378,4.531882,0,113.9854,126.458,2.038016,350.386469539771,349.624192582115,23.0998267926237,212.077463335808,211.689754814211,12.817884676182,86.53495,86.53495,66.18477,3.858944
0.6399997,B,0.6399997,0.1812941,0,0.5229901,0,1422.966,119.1672,4.684945,0,113.9569,126.458,2.042663,350.800313371982,350.034971908517,23.1598424624368,215.585412469758,215.190104455057,13.0494830956297,86.52974,86.52974,68.33667,3.988281
0.6499997,B,0.6499997,0.1842941,0,0.5229704,0,1423.793,119.0965,4.840713,0,113.9285,126.458,2.047309,351.208812553676,350.440442447772,23.2190937026636,219.097446480491,218.694508801205,13.2816740274665,86.5246,86.5246,70.52361,4.119936
0.6599997,B,0.6599997,0.1872977,0,0.5229508,0,1424.615,119.0257,4.999193,0,113.9001,126.458,2.051956,351.615840995379,350.844470554591,23.2778246440004,222.613550631153,222.202953428331,13.5144522687035,86.51955,86.51955,72.74564,4.253917
0.6699997,B,0.6699997,0.1903048,0,0.5229312,0,1425.437,118.9549,5.160393,0,113.8716,126.458,2.056603,352.022820643785,351.248474819552,23.3361348758767,226.133724517691,225.715438098016,13.7478136122462,86.51455,86.51455,75.0028,4.390229
0.6799996,B,0.6799996,0.1933154,0,0.5229115,0,1426.26,118.8841,5.324319,0,113.8432,126.458,2.06125,352.429672623553,351.652375769792,23.3940325939315,229.657966884611,229.231961777114,13.9817539329565,86.50964,86.50964,77.29512,4.528877
0.6899996,B,0.6899996,0.1963296,0,0.5228918,0,1427.073,118.8132,5.49098,0,113.8148,126.458,2.065897,352.83385398194,352.053634247389,23.451377975599,233.186250899036,232.752498040898,14.2162677074707,86.50478,86.50478,79.62264,4.669867
0.6999996,B,0.6999996,0.1993473,0,0.5228721,0,1427.87,118.7423,5.660377,0,113.7863,126.458,2.070543,353.233804017533,352.450692584257,23.50807515674,236.718534353884,236.277004887962,14.4513484537836,86.49999,86.49999,81.98541,4.813205
0.7099996,B,0.7099996,0.2023686,0,0.5228524,0,1428.669,118.6714,5.832522,0,113.7579,126.458,2.07519,353.633763851807,352.847782710269,23.5644047758968,240.254817340551,239.805482636197,14.6869924962755,86.49528,86.49528,84.38347,4.958897
0.7199996,B,0.7199996,0.2053933,0,0.5228328,0,1429.467,118.6004,6.007418,0,113.7294,126.458,2.079837,354.03363809557,353.244809257992,23.6203648462476,243.79509893963,243.337930649821,14.9231961394584,86.49062,86.49062,86.81685,5.106948
0.7299996,B,0.7299996,0.2084214,0,0.522813,0,1430.261,118.5294,6.185077,0,113.701,126.458,2.084484,354.432089560717,353.640437083353,23.6758816070431,247.339365021449,246.87433494161,15.1599549502369,86.48602,86.48602,89.28559,5.257364
0.7399996,B,0.7399996,0.2114531,0,0.5227933,0,1431.036,118.4583,6.365499,0,113.6726,126.458,2.08913,354.825134842624,354.030688569636,23.7307367562667,250.887561462532,250.414641748174,15.3972623124953,86.48148,86.48148,91.78973,5.41015
0.7499996,B,0.7499996,0.2144882,0,0.5227735,0,1431.811,118.3872,6.548693,0,113.6441,126.458,2.093777,355.218155371603,354.420936082275,23.785246943601,254.439687995216,253.958851029778,15.6351147766149,86.477,86.477,94.32932,5.565312
0.7599996,B,0.7599996,0.2175267,0,0.5227538,0,1432.586,118.316,6.734665,0,113.6157,126.458,2.098424,355.610961418176,354.810988886403,23.8394221031537,257.995742564886,257.506960839336,15.8735089923179,86.47258,86.47258,96.9044,5.722855
0.7699996,B,0.7699996,0.2205687,0,0.522734,0,1433.361,118.2449,6.923422,0,113.5872,126.458,2.103071,356.003680769332,355.2009741386,23.8932771360862,261.555724209874,261.058970501328,16.1124417583382,86.46821,86.46821,99.51498,5.882785
0.7799996,B,0.7799996,0.2236141,0,0.5227142,0,1434.111,118.1736,7.114973,0,113.5588,126.458,2.107718,356.389593092612,355.584184329355,23.9463967966973,265.119564902616,264.614812265142,16.3519057209527,86.4639,86.4639,102.1611,6.045106
0.7899995,B,0.7899995,0.2266628,0,0.5226943,0,1434.862,118.1024,7.309315,0,113.5304,126.458,2.112364,356.77527235931,355.967179943384,23.9992035329164,268.687262330559,268.174483985011,16.5918977509176,86.45963,86.45963,104.8429,6.209826
0.7999995,B,0.7999995,0.229715,0,0.5226746,0,1435.613,118.0311,7.506462,0,113.5019,126.458,2.117011,357.160842485726,356.350084163623,24.0517134876684,272.25881535138,271.737984746997,16.8324148804183,86.45543,86.45543,107.5603,6.376947
0.8099995,B,0.8099995,0.2327705,0,0.5226547,0,1436.363,117.9597,7.706417,0,113.4735,126.458,2.121658,357.546295236956,356.732889042785,24.1039231840156,275.83422286091,275.305313557689,17.0734541068708,86.45126,86.45126,110.3133,6.546476
0.8199995,B,0.8199995,0.2358293,0,0.5226349,0,1437.1,117.8884,7.909191,0,113.4451,126.458,2.126305,357.927503094752,357.111473913002,24.1555929616102,279.41344239106,278.876428216998,17.3150100310877,86.44716,86.44716,113.1021,6.718419
0.8299995,B,0.8299995,0.2388916,0,0.5226151,0,1437.826,117.817,8.114782,0,113.4166,126.458,2.130951,358.305899448858,357.487269285782,24.2068147109482,282.99644575089,282.451300829951,17.5570781727865,86.44309,86.44309,115.9266,6.892779
0.8399995,B,0.8399995,0.2419571,0,0.5225952,0,1438.552,117.7455,8.323198,0,113.3882,126.458,2.135598,358.684072378307,357.862858029121,24.2577538349226,286.583230882998,286.029929330254,17.7996557057137,86.43907,86.43907,118.7869,7.069562
0.8499995,B,0.8499995,0.245026,0,0.5225753,0,1439.279,117.674,8.534446,0,113.3597,126.458,2.140245,359.062066573447,358.238283853095,24.3084272215164,290.173795810924,289.612312088712,18.0427399724955,86.4351,86.4351,121.683,7.248775
0.8599995,B,0.8599995,0.2480981,0,0.5225554,0,1439.996,117.6025,8.748534,0,113.3313,126.458,2.144892,359.437294037966,358.610963889705,24.358672448069,293.768113015947,293.198421647453,18.2863266915316,86.43118,86.43118,124.615,7.43042
0.8699995,B,0.8699995,0.2511736,0,0.5225604,0,1440.698,117.531,8.96589,0,113.3029,126.458,2.149539,359.808158284456,358.979304708078,24.4083911669143,297.366138719795,296.788214614296,18.530410597745,86.42729,86.42729,127.5829,7.614503
0.8799995,B,0.8799995,0.2542523,0,0.5226059,0,1441.401,117.4594,9.186829,0,113.2744,126.458,2.154185,360.178760929563,359.34739916058,24.4578523440179,300.967870349028,300.381688525581,18.7749891157184,86.42345,86.42345,130.5867,7.80103
0.8899994,B,0.8899994,0.2573343,0,0.5226514,0,1442.103,117.3878,9.410672,0,113.246,126.458,2.158832,360.549022664119,359.715167774351,24.5070564760852,304.573304656064,303.978840122922,19.0200596750015,86.41965,86.41965,133.6265,7.990005
0.8999994,B,0.8999994,0.2604195,0,0.5226969,0,1442.801,117.3161,9.637441,0,113.2176,126.458,2.163479,360.91778864694,360.081458192898,24.5559285606031,308.182426535011,307.579654624366,19.2656189551189,86.41589,86.41589,136.7023,8.181434
0.9099994,B,0.9099994,0.263508,0,0.5227425,0,1443.479,117.2444,9.867129,0,113.1891,126.458,2.168126,361.280832074612,360.442050407277,24.6042257086387,311.795178761706,311.184075047874,19.5116612067058,86.41217,86.41217,139.8141,8.37532
0.9199994,B,0.9199994,0.2665997,0,0.5227881,0,1444.157,117.1727,10.09975,0,113.1607,126.458,2.172772,361.643626404544,360.802408176714,24.6522772358619,315.411558881029,314.792099048996,19.7581839735542,86.4085,86.4085,142.9621,8.57167
0.9299994,B,0.9299994,0.2696945,0,0.5228338,0,1444.835,117.101,10.3353,0,113.1322,126.458,2.177419,362.006303429071,361.162662631432,24.700098043434,319.031565626867,318.403725594584,20.0051849484676,86.40485,86.40485,146.1461,8.770487
0.9399994,B,0.9399994,0.2727926,0,0.5228797,0,1445.514,117.0292,10.57379,0,113.1038,126.458,2.182066,362.368720926522,361.522670720279,24.7476960786414,322.655196663969,322.01895222098,20.2526619037225,86.40125,86.40125,149.3663,8.971776
0.9499994,B,0.9499994,0.2758938,0,0.5229254,0,1446.172,116.9574,10.81524,0,113.0754,126.458,2.186713,362.725356144524,361.876921000312,24.794717935603,326.282393813498,325.637721350097,20.5006090775365,86.39768,86.39768,152.6227,9.175542
0.9599994,B,0.9599994,0.2789982,0,0.5229713,0,1446.825,116.8855,11.05964,0,113.0469,126.458,2.19136,363.080385962991,362.229581823116,24.8414315868737,329.913141335687,329.260017087364,20.7490233878527,86.39416,86.39416,155.9153,9.38179
0.9699994,B,0.9699994,0.2821058,0,0.5230173,0,1447.479,116.8136,11.307,0,113.0185,126.458,2.196006,363.43517659764,362.582016148264,24.8879319031819,333.54743661405,332.885837167803,20.9979027013216,86.39066,86.39066,159.2441,9.590525
0.9799994,B,0.9799994,0.2852164,0,0.5230633,0,1448.133,116.7417,11.55733,0,112.9901,126.458,2.200653,363.789712355254,362.934208081186,24.9342218647599,337.185277353164,336.515179167493,21.247244914396,86.38719,86.38719,162.6093,9.80175
0.9899994,B,0.9899994,0.2883302,0,0.5231093,0,1448.772,116.6697,11.81063,0,112.9616,126.458,2.2053,364.139971587393,363.282144242374,24.9800436815132,340.826620482677,340.148000528717,21.4970453456277,86.38377,86.38377,166.0107,10.01547
0.9999993,B,0.9999993,0.2914471,0,0.5231554,0,1449.401,116.5978,12.0669,0,112.9332,126.458,2.209947,364.487224776483,363.627092223972,25.0254835318261,344.471436183596,343.78427136968,21.7473001753523,86.38037,86.38037,169.4486,10.23169
1.009999,B,1.009999,0.294567,0,0.5232016,0,1450.03,116.5257,12.32616,0,112.9047,126.458,2.214593,364.834267607655,363.971841523415,25.0707279285703,348.119722115283,347.42398970356,21.9980074490343,86.37701,86.37701,172.9228,10.45042
1.019999,B,1.019999,0.2976901,0,0.5232478,0,1450.66,116.4537,12.58842,0,112.8763,126.458,2.21924,365.180972591982,364.316264984127,25.1157681794015,351.771475149587,351.06715227197,22.2491651252145,86.37369,86.37369,176.4335,10.67166
1.029999,B,1.029999,0.3008161,0,0.5232941,0,1451.279,116.3816,12.85366,0,112.8479,126.458,2.223887,365.52474767132,364.657775764465,25.1604398748377,355.426665859579,354.713729948107,22.5007695183391,86.37038,86.37038,179.9806,10.89541
1.039999,B,1.039999,0.3039453,0,0.5233404,0,1451.884,116.3095,13.12191,0,112.8194,126.458,2.228534,365.863901320418,364.994685066124,25.2046456606234,359.085248084497,358.363676717186,22.7528159693117,86.36712,86.36712,183.5643,11.12167
1.049999,B,1.049999,0.3070774,0,0.5233868,0,1452.488,116.2374,13.39315,0,112.791,126.458,2.233181,366.202908743043,365.331459263919,25.2486681621224,362.747220358411,362.016991228167,23.0053026452894,86.36388,86.36388,187.1844,11.35046
1.059999,B,1.059999,0.3102126,0,0.5234332,0,1453.093,116.1652,13.66742,0,112.7625,126.458,2.237827,366.541519546734,365.667848018335,25.2924984386377,366.412578716867,365.673669626617,23.2582276240225,86.36067,86.36067,190.8412,11.58178
1.069999,B,1.069999,0.3133507,0,0.5234797,0,1453.698,116.093,13.94469,0,112.7341,126.458,2.242474,366.879845485864,366.003962591379,25.3361479143931,370.081320184461,369.333709170723,23.5115890975034,86.3575,86.3575,194.5345,11.81563
1.079999,B,1.079999,0.3164919,0,0.5235263,0,1454.277,116.0208,14.22499,0,112.7057,126.458,2.247121,367.210934174905,366.332865002244,25.379168561132,373.753372545799,372.997037738864,23.765380777442,86.35435,86.35435,198.2645,12.05202
1.089999,B,1.089999,0.319636,0,0.5235729,0,1454.857,115.9485,14.50832,0,112.6772,126.458,2.251768,367.541717676036,366.661473363522,25.4220019499412,377.428732626756,376.663652390544,24.0196007912592,86.35123,86.35123,202.0311,12.29094
1.099999,B,1.099999,0.322783,0,0.5236195,0,1455.437,115.8763,14.79467,0,112.6488,126.458,2.256414,367.87218516702,366.989775754283,25.4646639753927,381.107397498128,380.333550066058,24.2742474253213,86.34813,86.34813,205.8344,12.53241
1.109999,B,1.109999,0.325933,0,0.5236663,0,1456.017,115.804,15.08406,0,112.6204,126.458,2.261061,368.202348513011,367.317784095456,25.5071546374867,384.789363863971,384.006727824911,24.5293189659949,86.34506,86.34506,209.6745,12.77643
1.119999,B,1.119999,0.3290859,0,0.523713,0,1456.577,115.7316,15.3765,0,112.5919,126.458,2.265708,368.526613392381,367.639915418524,25.5491168050519,388.47457283311,387.683126896922,24.7848101283347,86.34203,86.34203,213.5513,13.023
