Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.09999999,B,0.09999999,0.02427651,0,0.5529056,0,1343.993,123.4781,0.08902337,0,115.6762,126.458,1.761733,318.048053786675,317.519602301606,18.3266655920194,31.5849269207085,31.53238,1.821159,87,87,1.572584,0.09084648
0.11,B,0.11,0.02699481,0,0.5538592,0,1345.14,123.411,0.1102645,0,115.6482,126.458,1.766321,318.531929692147,318.002821830508,18.3519901165146,34.7702479968042,34.71241,2.004679,87,87,1.903808,0.1099757
0.12,B,0.12,0.02971725,0,0.554139,0,1346.286,123.3438,0.1336924,0,115.6201,126.458,1.770909,319.015948566682,318.486184119784,18.3773220225034,37.960405630509,37.89727,2.188452,87,87,2.266856,0.1309413
0.13,B,0.13,0.03244384,0,0.5539634,0,1347.433,123.2766,0.159298,0,115.592,126.458,1.775496,319.50011165628,318.969690407822,18.4026614790774,41.1554098534539,41.08697,2.372479,87,87,2.661777,0.153746
0.14,B,0.14,0.03517457,0,0.5534753,0,1348.567,123.2093,0.1870744,0,115.5639,126.458,1.780084,319.981020828702,319.449947166423,18.4278307445078,44.3552205673836,44.28147,2.556757,87,87,3.08862,0.1783922
0.15,B,0.15,0.03790943,0,0.5527706,0,1349.692,123.1419,0.2170156,0,115.5359,126.458,1.784672,320.459781401345,319.92805822599,18.4528874582032,47.559817805707,47.48075,2.741286,87,87,3.547431,0.2048824
0.16,B,0.16,0.04064838,0,0.5519159,0,1350.818,123.0745,0.2491173,0,115.5078,126.458,1.789259,320.938687194529,320.406314289127,18.4779517751639,50.769201499863,50.68481,2.926065,87,87,4.038259,0.2332191
0.17,B,0.17,0.04339144,0,0.5509574,0,1351.943,123.007,0.2833759,0,115.4797,126.458,1.793847,321.417739992071,320.884717137297,18.5030237887591,53.983381702091,53.89366,3.111095,87,87,4.561151,0.2634049
0.18,B,0.18,0.04613861,0,0.5499285,0,1353.06,122.9395,0.3197891,0,115.4516,126.458,1.798435,321.894673087629,321.361003139701,18.5279848671287,57.2023284074385,57.10727,3.296375,87,87,5.116156,0.2954423
0.19,B,0.19,0.04888987,0,0.5488533,0,1354.163,122.8719,0.358355,0,115.4236,126.458,1.803022,322.36833387062,321.834021243894,18.5527747925809,60.4260115422486,60.32561,3.481903,87,87,5.70332,0.3293336
0.2,B,0.2,0.0516452,0,0.547749,0,1355.267,122.8042,0.3990723,0,115.3955,126.458,1.80761,322.842065370096,322.307109955506,18.5775683166096,63.6544311066667,63.54868,3.667679,87,87,6.322691,0.3650815
0.21,B,0.21,0.05440459,0,0.5466288,0,1356.371,122.7365,0.4419404,0,115.3674,126.458,1.812197,323.315996844605,322.780398351654,18.6023723102152,66.8875871008381,66.77648,3.853703,87,87,6.974317,0.4026884
0.22,B,0.22,0.05716804,0,0.5455021,0,1357.475,122.6688,0.4869594,0,115.3393,126.458,1.816785,323.790107098926,323.253865265969,18.6271856635524,70.125489522034,70.00902,4.039975,87,87,7.658245,0.4421568
0.23,B,0.23,0.05993557,0,0.544376,0,1358.556,122.601,0.5341302,0,115.3112,126.458,1.821373,324.258310297017,323.721433120952,18.6516898642788,73.3680682806301,73.24623,4.226492,87,87,8.374521,0.4834892
0.24,B,0.24,0.0627071,0,0.5432558,0,1359.638,122.5331,0.5834522,0,115.2832,126.458,1.82596,324.726699003018,324.189186219731,18.6762036716672,76.6153333876318,76.48812,4.413254,87,87,9.123193,0.5266879
0.25,B,0.25,0.06548267,0,0.5421453,0,1360.719,122.4652,0.6349273,0,115.2551,126.458,1.830548,325.195218065718,324.657069473871,18.7007244097195,79.8672948540457,79.7347,4.600261,87,87,9.904306,0.5717554
0.26,B,0.26,0.06826227,0,0.5410474,0,1361.801,122.3972,0.6885568,0,115.227,126.458,1.835136,325.663902236895,325.125117594079,18.7252537926253,83.1239327132146,82.98595,4.787514,87,87,10.71791,0.6186943
0.27,B,0.27,0.0710459,0,0.5399641,0,1362.869,122.3292,0.7443426,0,115.1989,126.458,1.839723,326.129111173104,325.589695177543,18.7496012958552,86.3852168502916,86.24184,4.97501,87,87,11.56405,0.6675069
0.28,B,0.28,0.0738335,0,0.538897,0,1363.928,122.2611,0.8022859,0,115.1709,126.458,1.844311,326.592008693207,326.051964464006,18.7738278309648,89.651137254555,89.50236,5.162748,87,87,12.44277,0.7181957
0.29,B,0.29,0.0766251,0,0.5378471,0,1364.987,122.193,0.8623893,0,115.1428,126.458,1.848899,327.055054788046,326.514382111981,18.7980620395578,92.9216839976544,92.7675,5.350729,87,87,13.35412,0.7707631
0.3,B,0.3,0.07942069,0,0.536815,0,1366.046,122.1248,0.924655,0,115.1147,126.458,1.853486,327.518258736385,326.976957375547,18.8223046182722,96.1968669807543,96.03727,5.538952,87,87,14.29814,0.8252115
0.31,B,0.31,0.08222024,0,0.5358011,0,1367.101,122.0565,0.9890858,0,115.0866,126.458,1.858074,327.980409513455,327.438480879794,18.8464920806665,99.4766662646316,99.31165,5.727417,87,87,15.27489,0.8815434
0.32,B,0.32,0.08502378,0,0.5348057,0,1368.137,121.9882,1.055684,0,115.0586,126.458,1.862661,328.437782228571,327.895232796254,18.8704293727628,102.761041723592,102.5906,5.916121,87,87,16.2844,0.9397611
0.33,B,0.33,0.08783125,0,0.5338287,0,1369.174,121.9199,1.124453,0,115.0305,126.458,1.867249,328.895283859776,328.352113430816,18.8943735201511,106.049973445842,105.8741,6.105065,87,87,17.32672,0.999867
0.3399999,B,0.3399999,0.09064264,0,0.5328702,0,1370.21,121.8515,1.195394,0,115.0024,126.458,1.871837,329.352918506288,328.809126889293,18.9183245270429,109.343511321138,109.1622,6.294248,87,87,18.40191,1.061864
0.3499999,B,0.3499999,0.093458,0,0.5319297,0,1371.247,121.783,1.268512,0,114.9743,126.458,1.876424,329.810681865382,329.266268862745,18.942282378713,112.641655377079,112.4549,6.483671,87,87,19.50999,1.125753
0.3599999,B,0.3599999,0.09627732,0,0.5310073,0,1372.265,121.7145,1.343811,0,114.9463,126.458,1.881012,330.263640840086,329.718612962978,18.9659886828872,115.94430558747,115.7521,6.673331,87,87,20.65103,1.191538
0.3699999,B,0.3699999,0.09910053,0,0.5301025,0,1373.279,121.646,1.421291,0,114.9182,126.458,1.8856,330.71549643515,330.169855159011,18.989637348434,119.251461952428,119.0538,6.863227,87,87,21.82506,1.259221
0.3799999,B,0.3799999,0.1019276,0,0.529215,0,1374.293,121.5773,1.500958,0,114.8901,126.458,1.890187,331.167432180841,330.621177386779,19.0132901054019,122.563124499512,122.36,7.05336,87,87,23.03213,1.328804
0.3899999,B,0.3899999,0.1047586,0,0.5283444,0,1375.307,121.5087,1.582814,0,114.862,126.458,1.894775,331.626902197676,330.963889208126,20.959635050686,125.879341643495,125.669638818105,7.26295634582202,86.69233,86.69233,24.28882,1.400385
0.3999999,B,0.3999999,0.1075935,0,0.5274904,0,1376.311,121.44,1.666863,0,114.8339,126.458,1.899363,332.076620655057,331.409469700568,21.0391392046021,129.200055796014,128.983733441035,7.47334773316543,86.68398,86.68398,25.57866,1.474067
0.4099999,B,0.4099999,0.1104323,0,0.5266525,0,1377.302,121.3712,1.753109,0,114.8059,126.458,1.90395,332.522777289566,331.851557360748,21.1173221221961,132.525231308697,132.302248940468,7.6845209496673,86.67582,86.67582,26.90168,1.549856
0.4199999,B,0.4199999,0.1132749,0,0.5258304,0,1378.293,121.3024,1.841554,0,114.7778,126.458,1.908538,332.968913168637,332.29368475736,21.1944381166248,135.854868017867,135.625185713768,7.89646532609622,86.66785,86.66785,28.25793,1.627761
0.4299999,B,0.4299999,0.1161214,0,0.5250236,0,1379.284,121.2335,1.932205,0,114.7497,126.458,1.913125,333.415182762048,332.736002888838,21.2705542431151,139.188967237364,138.952545668284,8.10917086377303,86.66005,86.66005,29.64746,1.707789
0.4399998,B,0.4399998,0.1189717,0,0.5245261,0,1380.275,121.1646,2.026199,0,114.7216,126.458,1.917713,333.861253505072,333.178177969167,21.3456861478865,142.527527002017,142.284327373505,8.32262772048076,86.65242,86.65242,31.0703,1.789948
0.4499998,B,0.4499998,0.1218259,0,0.5245072,0,1381.243,121.0957,2.124397,0,114.6936,126.458,1.922301,334.30068397595,333.613776670208,21.4195079922069,145.87048084256,145.620465065639,8.5368227956152,86.64494,86.64494,32.52651,1.874246
0.4599998,B,0.4599998,0.1246839,0,0.5244883,0,1382.211,121.0267,2.225041,0,114.6655,126.458,1.926888,334.740055596871,334.049367423962,21.4924392437735,149.217828305837,148.960958665213,8.751747183249,86.63763,86.63763,34.01612,1.960689
0.4699998,B,0.4699998,0.1275456,0,0.5244694,0,1383.179,120.9576,2.328142,0,114.6374,126.458,1.931476,335.179494158262,334.485073413366,21.5645303181826,152.569569999472,152.305809324583,8.96739248161078,86.63046,86.63046,35.53918,2.049284
0.4799998,B,0.4799998,0.1304112,0,0.5244505,0,1384.147,120.8885,2.433705,0,114.6093,126.458,1.936064,335.618869759939,334.920763508198,21.6358015803551,155.925705219742,155.655016884804,9.18375049257835,86.62342,86.62342,37.09573,2.14004
0.4899998,B,0.4899998,0.1332806,0,0.5244316,0,1385.101,120.8194,2.541741,0,114.5813,126.458,1.940651,336.054610084642,335.352869376977,21.706081170228,159.286197752055,159.008545503617,9.40081129942894,86.61653,86.61653,38.68581,2.232963
0.4999998,B,0.4999998,0.1361537,0,0.5244126,0,1386.046,120.7501,2.652256,0,114.5532,126.458,1.945239,336.487946616529,335.782618875413,21.7754696706415,162.651023469246,162.366371617318,9.61856599126816,86.60977,86.60977,40.30947,2.32806
0.5099998,B,0.5099998,0.1390306,0,0.5243937,0,1386.991,120.6809,2.765256,0,114.5251,126.458,1.949826,336.921161716936,336.212288900988,21.8441297526091,166.020181253439,165.728494431179,9.83700728391171,86.60313,86.60313,41.96676,2.425338
0.5199998,B,0.5199998,0.1419112,0,0.5243747,0,1387.937,120.6116,2.880753,0,114.497,126.458,1.954414,337.35443228639,336.642054293996,21.9121031393829,169.393671561555,169.094914898874,10.0561283104078,86.59661,86.59661,43.65771,2.524803
0.5299998,B,0.5299998,0.1447956,0,0.5243557,0,1388.872,120.5423,2.998751,0,114.469,126.458,1.959002,337.785208111954,337.069367949228,21.9792631710901,172.771469479201,172.465608503025,10.275920937206,86.59021,86.59021,45.38236,2.626463
0.5399998,B,0.5399998,0.1476837,0,0.5243368,0,1389.795,120.4729,3.119261,0,114.4409,126.458,1.963589,338.212256728011,337.492998037331,22.0455636541299,176.153537794576,175.840538407963,10.4963765688197,86.58392,86.58392,47.14077,2.730325
0.5499998,B,0.5499998,0.1505755,0,0.5243177,0,1390.717,120.4034,3.242285,0,114.4128,126.458,1.968177,338.639300723251,337.916659914578,22.1112402752071,179.539876382453,179.219704931579,10.7174889666295,86.57774,86.57774,48.93296,2.836394
0.5599998,B,0.5599998,0.153471,0,0.5242987,0,1391.639,120.3339,3.367836,0,114.3847,126.458,1.972765,339.066341642288,338.34035358097,22.1763201047651,182.930485229936,182.603108391764,10.9392521627204,86.57166,86.57166,50.759,2.944678
0.5699998,B,0.5699998,0.1563702,0,0.5242797,0,1392.562,120.2644,3.495918,0,114.3567,126.458,1.977352,339.493388764676,338.764086983792,22.2408269846624,186.325364459648,185.990749185882,11.1616604275958,86.56569,86.56569,52.6189,3.055183
0.5799997,B,0.5799997,0.1592731,0,0.5242606,0,1393.461,120.1948,3.626542,0,114.3286,126.458,1.98194,339.913938489206,339.181367190262,22.3043881375082,189.72444909517,189.382562781972,11.3847043039855,86.55981,86.55981,54.51273,3.167915
0.5899997,B,0.5899997,0.1621796,0,0.5242415,0,1394.359,120.1252,3.759711,0,114.3005,126.458,1.986528,340.334464187044,339.598655344019,22.3674049012528,193.127738825673,192.778549259506,11.6083783479985,86.55403,86.55403,56.44051,3.28288
0.5999997,B,0.5999997,0.1650898,0,0.5242224,0,1395.258,120.0555,3.895433,0,114.2724,126.458,1.991115,340.754944189173,340.015927603203,22.4299122936259,196.535233273187,196.178708459539,11.8326774659213,86.54834,86.54834,58.4023,3.400085
0.6099997,B,0.6099997,0.1680037,0,0.5242033,0,1396.157,119.9858,4.033719,0,114.2443,126.458,1.995703,341.175421826637,340.433227677889,22.4919085761586,199.946932323214,199.583040660225,12.0575965466556,86.54274,86.54274,60.39813,3.519537
0.6199997,B,0.6199997,0.1709212,0,0.5241842,0,1397.042,119.916,4.174572,0,114.2163,126.458,2.00029,341.591917824664,340.846581925003,22.5531796688304,203.362796311127,202.99150640329,12.2831283383029,86.53722,86.53722,62.42805,3.64124
0.6299997,B,0.6299997,0.1738423,0,0.524165,0,1397.917,119.8462,4.318,0,114.1882,126.458,2.004878,342.00580650839,341.257361251404,22.613824912718,206.78279902567,206.404079939527,12.5092665823755,86.53179,86.53179,64.49209,3.765202
0.6399997,B,0.6399997,0.176767,0,0.5241458,0,1398.792,119.7764,4.464013,0,114.1601,126.458,2.009466,342.41968330466,341.668156472378,22.674002011781,210.206940403439,209.820761427882,12.7360065974253,86.52644,86.52644,66.59029,3.891429
0.6499997,B,0.6499997,0.1796953,0,0.5241267,0,1399.667,119.7065,4.612612,0,114.132,126.458,2.014053,342.833455083469,342.078872220491,22.7337437485747,213.635219370826,213.241550073626,12.9633440298297,86.52117,86.52117,68.72271,4.019926
0.6599997,B,0.6599997,0.1826272,0,0.5241075,0,1400.537,119.6366,4.76381,0,114.104,126.458,2.018641,343.245978582231,342.48836806018,22.7929716436484,217.067623528125,216.666433677676,13.1912737411716,86.51597,86.51597,70.88937,4.150699
0.6699997,B,0.6699997,0.1855627,0,0.5240883,0,1401.388,119.5666,4.917611,0,114.0759,126.458,2.023229,343.653095259563,342.892491534433,22.8514579575835,220.504098737634,220.095358516378,13.4197883156397,86.51085,86.51085,73.09032,4.283754
0.6799996,B,0.6799996,0.1885017,0,0.5240691,0,1402.24,119.4966,5.074024,0,114.0478,126.458,2.027816,344.060191781431,343.296618982329,22.9095387115723,223.94464481469,223.528324629469,13.6488836976347,86.50579,86.50579,75.32561,4.419097
0.6899996,B,0.6899996,0.1914442,0,0.5240499,0,1403.091,119.4265,5.233051,0,114.0197,126.458,2.032404,344.467185048819,343.700666957363,22.9672181276107,227.389260741221,226.96533122222,13.8785558737772,86.50082,86.50082,77.59526,4.556735
0.6999996,B,0.6999996,0.1943904,0,0.5240306,0,1403.943,119.3564,5.394703,0,113.9917,126.458,2.036992,344.87419113552,344.104750695186,23.0245143354451,230.837946590561,230.406378652258,14.1088010119853,86.4959,86.4959,79.89932,4.696671
0.7099996,B,0.7099996,0.19734,0,0.5240114,0,1404.775,119.2863,5.558985,0,113.9636,126.458,2.041579,345.275816786599,344.503485909431,23.0811146590363,234.290648634893,233.85141343435,14.3396121534166,86.49105,86.49105,82.23784,4.838913
0.7199996,B,0.7199996,0.2002931,0,0.5239921,0,1405.602,119.2161,5.725904,0,113.9355,126.458,2.046167,345.675951888989,344.900754849381,23.1372647191966,237.747351954267,237.300420905752,14.570984795437,86.48627,86.48627,84.61084,4.983467
0.7299996,B,0.7299996,0.2032498,0,0.5239729,0,1406.429,119.1458,5.895466,0,113.9074,126.458,2.050755,346.076117021474,345.298075446692,23.1930564064222,241.208056837389,240.753401583039,14.8029153543172,86.48155,86.48155,87.01837,5.130336
0.7399996,B,0.7399996,0.2062099,0,0.5239536,0,1407.257,119.0756,6.067677,0,113.8794,126.458,2.055342,346.476238255327,345.695372202144,23.2485120724554,244.672762818812,244.210355227792,15.0354004698453,86.4769,86.4769,89.46047,5.279528
0.7499996,B,0.7499996,0.2091735,0,0.5239342,0,1408.074,119.0052,6.242544,0,113.8513,126.458,2.05993,346.873460720969,346.089796013654,23.3034514132417,248.141440936798,247.671253110571,15.268434978769,86.47229,86.47229,91.93719,5.431047
0.7599996,B,0.7599996,0.2121406,0,0.5239149,0,1408.877,118.9349,6.420076,0,113.8232,126.458,2.064517,347.2666704725,346.48023426116,23.3578185494253,251.614051124216,251.136055375738,15.5020131590424,86.46776,86.46776,94.44855,5.584899
0.7699996,B,0.7699996,0.2151111,0,0.5238956,0,1409.68,118.8645,6.600276,0,113.7951,126.458,2.069105,347.659749978396,346.870561246661,23.4118665523996,255.090591983037,254.604760910673,15.7361318193334,86.46327,86.46327,96.9946,5.74109
0.7799996,B,0.7799996,0.218085,0,0.5238762,0,1410.484,118.7941,6.783152,0,113.767,126.458,2.073693,348.0527510149,347.260828627516,23.4656001408656,258.571062806648,258.077369119329,15.9707878154971,86.45884,86.45884,99.57537,5.899625
0.7899995,B,0.7899995,0.2210624,0,0.5238569,0,1411.287,118.7236,6.968706,0,113.739,126.458,2.07828,348.445693576139,347.651056271939,23.5190230401139,262.055462968767,261.553879604342,16.2059780406413,86.45447,86.45447,102.1909,6.060509
0.7999995,B,0.7999995,0.2240432,0,0.5238376,0,1412.066,118.6531,7.156951,0,113.7109,126.458,2.082868,348.831727505504,348.034405540202,23.5717346572519,265.543723410168,265.034223581952,16.4416953819451,86.45014,86.45014,104.8413,6.223747
0.8099995,B,0.8099995,0.2270274,0,0.5238181,0,1412.845,118.5825,7.347887,0,113.6828,126.458,2.087456,349.217731774687,348.417742887536,23.6241534665659,269.035843722145,268.51840093295,16.6779369113304,86.44587,86.44587,107.5264,6.389346
0.8199995,B,0.8199995,0.2300149,0,0.5237988,0,1413.624,118.5119,7.541521,0,113.6547,126.458,2.092043,349.60360358669,348.80096499922,23.6762846834624,272.531822759875,272.006410504979,16.914699752873,86.44164,86.44164,110.2465,6.557309
0.8299995,B,0.8299995,0.2330059,0,0.5237793,0,1414.403,118.4413,7.737864,0,113.6267,126.458,2.096631,349.989351273033,349.184079822542,23.7281352618168,276.031659221327,275.498251225156,17.1519811001875,86.43748,86.43748,113.0015,6.727642
0.8399995,B,0.8399995,0.2360002,0,0.52376,0,1415.168,118.3706,7.936914,0,113.5986,126.458,2.101218,350.371033985907,349.563153450858,23.7794702599824,279.535312422313,278.993882681531,17.3897757974722,86.43335,86.43335,115.7914,6.900351
0.8499995,B,0.8499995,0.2389978,0,0.5237405,0,1415.923,118.2999,8.138683,0,113.5705,126.458,2.105806,350.749897976352,349.939429634449,23.8303696475261,283.042754210329,282.493276899658,17.628079488621,86.42928,86.42928,118.6164,7.07544
0.8599995,B,0.8599995,0.2419988,0,0.523721,0,1416.678,118.2292,8.343174,0,113.5424,126.458,2.110394,351.128606798832,350.315566740533,23.8810010625149,286.553982964665,285.996432488762,17.8668894939083,86.42524,86.42524,121.4763,7.252915
0.8699995,B,0.8699995,0.245003,0,0.5237016,0,1417.434,118.1584,8.550392,0,113.5144,126.458,2.114981,351.50727281676,350.691676031115,23.9313853665751,290.068998293495,289.503349170688,18.106203342225,86.42125,86.42125,124.3714,7.432781
0.8799995,B,0.8799995,0.2480106,0,0.5236821,0,1418.179,118.0876,8.760346,0,113.4863,126.458,2.119569,351.883033786077,351.064900456826,23.9813497062329,293.587771171032,293.013998096787,18.3460168339271,86.4173,86.4173,127.3015,7.615042
0.8899994,B,0.8899994,0.2510215,0,0.5236844,0,1418.91,118.0167,8.973411,0,113.4582,126.458,2.124156,352.254614731975,351.433968451882,24.0308014459342,297.110259880581,296.528337702754,18.5863248430151,86.41341,86.41341,130.2668,7.799704
0.8999994,B,0.8999994,0.2540357,0,0.5237288,0,1419.642,117.9458,9.18998,0,113.4301,126.458,2.128744,352.625823717871,351.802678819061,24.0800068197649,300.636460618959,300.046364412311,18.8271249058304,86.40955,86.40955,133.2672,7.986771
0.9099994,B,0.9099994,0.2570531,0,0.5237733,0,1420.373,117.8749,9.409348,0,113.4021,126.458,2.133332,352.996847781878,352.171218319587,24.1289770035962,304.166371446321,303.56807651679,19.0684146704731,86.40573,86.40573,136.3029,8.176249
0.9199994,B,0.9199994,0.2600738,0,0.523818,0,1421.105,117.8039,9.631533,0,113.374,126.458,2.137919,353.367694377944,352.539594900748,24.1777057886108,307.699990740914,307.093472386999,19.3101917229551,86.40195,86.40195,139.3738,8.368141
0.9299994,B,0.9299994,0.2630977,0,0.5238626,0,1421.811,117.7329,9.856532,0,113.3459,126.458,2.142507,353.731548384799,352.9010056856,24.2257819027504,311.237248507667,310.622482364976,19.5524495365677,86.39821,86.39821,142.4801,8.562454
0.9399994,B,0.9399994,0.2661248,0,0.5239073,0,1422.518,117.6619,10.08435,0,113.3178,126.458,2.147095,354.095166029967,353.26219394644,24.2736263038284,314.778142290144,314.15510422548,19.7951857941804,86.39451,86.39451,145.6216,8.759192
0.9499994,B,0.9499994,0.2691552,0,0.523952,0,1423.225,117.5908,10.31501,0,113.2897,126.458,2.151682,354.4585998078,353.623211340628,24.3212536446534,318.322670507044,317.691336259845,20.0383983251907,86.39085,86.39085,148.7985,8.958361
0.9599994,B,0.9599994,0.2721887,0,0.5239968,0,1423.932,117.5197,10.5485,0,113.2617,126.458,2.15627,354.821936871008,353.984145288312,24.3686636768728,321.870831969604,321.231177633606,20.2820849565126,86.38722,86.38722,152.0108,9.159963
0.9699994,B,0.9699994,0.2752255,0,0.5240417,0,1424.624,117.4485,10.78483,0,113.2336,126.458,2.160858,355.180842256409,354.340668492183,24.4155966235706,325.422582421435,324.774584239327,20.526240917291,86.38363,86.38363,155.2586,9.364004
0.9799994,B,0.9799994,0.2782653,0,0.5240867,0,1425.306,117.3774,11.02401,0,113.2055,126.458,2.165445,355.536805160699,354.694267094752,24.4621485972388,328.977892437965,328.321526830994,20.7708623977957,86.38008,86.38008,158.5418,9.57049
0.9899994,B,0.9899994,0.2813084,0,0.5241317,0,1425.988,117.3062,11.26603,0,113.1774,126.458,2.170033,355.892564877384,355.047674962454,24.508493196409,332.536759998978,331.872003501259,21.0159473242817,86.37656,86.37656,161.8605,9.779424
0.9999993,B,0.9999993,0.2843546,0,0.5241767,0,1426.67,117.2349,11.51093,0,113.1494,126.458,2.174621,356.248093891149,355.400864279786,24.5546343947244,336.099182806505,335.426012064619,21.2614936627406,86.37307,86.37307,165.2148,9.990811
1.009999,B,1.009999,0.2874039,0,0.5242218,0,1427.347,117.1636,11.75869,0,113.1213,126.458,2.179208,356.602018954661,355.752464139889,24.6004914775601,339.665144760083,338.983536626501,21.5074985720176,86.36962,86.36962,168.6046,10.20466
1.019999,B,1.019999,0.2904563,0,0.5242669,0,1428.004,117.0923,12.00931,0,113.0932,126.458,2.183796,356.950170917566,356.098314138464,24.6457944855396,343.234588238449,342.544519688292,21.7539565113642,86.3662,86.3662,172.0301,10.42096
1.029999,B,1.029999,0.2935118,0,0.5243121,0,1428.661,117.021,12.26282,0,113.0651,126.458,2.188383,357.298132809301,356.443985323101,24.6909099872365,346.80751133981,346.108959461852,22.0008656057177,86.36281,86.36281,175.4912,10.63974
1.039999,B,1.039999,0.2965704,0,0.5243574,0,1429.319,116.9496,12.5192,0,113.0371,126.458,2.192971,357.645849166118,356.789422062796,24.7358389760617,350.3839114859,349.676853602731,22.2482239899494,86.35946,86.35946,178.9879,10.86098
1.049999,B,1.049999,0.299632,0,0.5244027,0,1429.976,116.8782,12.77847,0,113.009,126.458,2.197559,357.993319662338,357.13462435755,24.7805772300194,353.963786219065,353.248199766481,22.4960297567107,86.35613,86.35613,182.5204,11.08471
1.059999,B,1.059999,0.3026967,0,0.524448,0,1430.613,116.8067,13.04064,0,112.9809,126.458,2.202146,358.334942349517,357.474001291558,24.8247720882866,357.547077285555,356.822939699495,22.7442774720448,86.35284,86.35284,186.0886,11.31091
1.069999,B,1.069999,0.3057645,0,0.5244935,0,1431.246,116.7353,13.30571,0,112.9528,126.458,2.206734,358.674934223348,357.811760952835,24.8686984772938,361.133768063447,360.401057229046,22.9929644512592,86.34957,86.34957,189.6926,11.53959
1.079999,B,1.079999,0.3088353,0,0.524539,0,1431.878,116.6638,13.57368,0,112.9248,126.458,2.211322,359.014672955435,358.149278221884,24.9124448105991,364.723856258133,363.982549931212,23.2420888937968,86.34634,86.34634,193.3325,11.77077
1.089999,B,1.089999,0.311909,0,0.5245845,0,1432.511,116.5922,13.84455,0,112.8967,126.458,2.215909,359.354194674372,358.486588861494,24.956018042078,368.317339689283,367.567415739699,23.4916490686395,86.34313,86.34313,197.0081,12.00444
1.099999,B,1.099999,0.3149858,0,0.5246301,0,1433.133,116.5207,14.11835,0,112.8686,126.458,2.220497,359.690668563367,358.820867611438,24.999240351203,371.914187737887,371.155624335611,23.7416414665638,86.33996,86.33996,200.7197,12.2406
1.109999,B,1.109999,0.3180656,0,0.5246757,0,1433.74,116.4491,14.39506,0,112.8405,126.458,2.225085,360.022593423964,359.150616408277,25.0420148804241,375.514354956139,374.747130419417,23.9920616097707,86.33681,86.33681,204.4672,12.47927
1.119999,B,1.119999,0.3211483,0,0.5247214,0,1434.348,116.3774,14.67469,0,112.8125,126.458,2.229672,360.354230078259,359.480087050102,25.0846197847564,379.117838571133,378.341931209568,24.2429078020114,86.33369,86.33369,208.2506,12.72045
