Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.09999999,B,0.09999999,0.03053708,0,0.553721,0,1562.519,116.6259,0.1410658,0,113.2819,126.458,2.152969,398.892204669479,398.253861256878,22.5577689514043,39.7184418265165,39.65484,2.246839,87,87,1.979599,0.1121772
0.11,B,0.11,0.03394635,0,0.5533209,0,1562.748,116.5395,0.1741938,0,113.243,126.458,2.159327,399.266296145677,398.627443377246,22.5773475946163,43.7111003928726,43.64111,2.472613,87,87,2.396079,0.1357745
0.12,B,0.12,0.03735883,0,0.5525206,0,1562.96,116.453,0.2106676,0,113.2041,126.458,2.165685,399.63505061015,398.995695746472,22.5966469186499,47.7074539616715,47.63107,2.69858,87,87,2.85244,0.1616305
0.13,B,0.13,0.04077447,0,0.551468,0,1563.171,116.3664,0.2504681,0,113.1651,126.458,2.172043,400.0034977987,399.36364125834,22.6159300510719,51.7074924950294,51.62471,2.924739,87,87,3.348719,0.1897471
0.14,B,0.14,0.04419328,0,0.5502571,0,1563.376,116.2799,0.2935796,0,113.1262,126.458,2.178401,400.369740582766,399.729385354999,22.6350979239328,55.7111960384999,55.62201,3.15109,87,87,3.884952,0.2201262
0.15,B,0.15,0.04761524,0,0.5489498,0,1563.57,116.1934,0.3399881,0,113.0873,126.458,2.18476,400.73259708862,400.091747778381,22.6540885720602,59.7185145508006,59.62292,3.377631,87,87,4.461177,0.2527698
0.16,B,0.16,0.05104031,0,0.5475869,0,1563.764,116.1069,0.3896813,0,113.0484,126.458,2.191118,401.095187855682,400.453844825276,22.6730652016529,63.7294679999576,63.62746,3.604362,87,87,5.077429,0.2876798
0.17,B,0.17,0.05446851,0,0.5461965,0,1563.947,116.0203,0.4426493,0,113.0095,126.458,2.197476,401.454453800205,400.81262156489,22.6918679332874,67.7440163286831,67.63559,3.831281,87,87,5.733744,0.324858
0.18,B,0.18,0.0578998,0,0.5447974,0,1564.123,115.9337,0.4988829,0,112.9706,126.458,2.203834,401.811382015546,401.169063759175,22.7105482062799,71.7621294771675,71.64728,4.058386,87,87,6.430159,0.3643063
0.19,B,0.19,0.06133415,0,0.5434029,0,1564.299,115.8472,0.5583739,0,112.9317,126.458,2.210192,402.168062106415,401.525258154973,22.7292156048512,75.783807512871,75.66253,4.285678,87,87,7.166708,0.4060267
0.2,B,0.2,0.06477157,0,0.5420216,0,1564.457,115.7606,0.6211153,0,112.8928,126.458,2.216551,402.51940865065,401.876126261363,22.7476038656846,79.8090003405707,79.68129,4.513154,87,87,7.943427,0.4500208
0.21,B,0.21,0.06821203,0,0.54066,0,1564.615,115.674,0.6871008,0,112.8538,126.458,2.222909,402.870414936536,402.226654573661,22.7659742075137,83.8376979763078,83.70355,4.740814,87,87,8.760351,0.4962907
0.22,B,0.22,0.0716555,0,0.5393219,0,1564.77,115.5874,0.7563249,0,112.8149,126.458,2.229267,403.220149909084,402.575913292164,22.7842781251527,87.8699003392302,87.72931,4.968657,87,87,9.617516,0.544838
0.23,B,0.23,0.075102,0,0.53801,0,1564.91,115.5008,0.8287832,0,112.776,126.458,2.235625,403.565456939064,402.920750092628,22.802350300551,91.905547444489,91.75851,5.196681,87,87,10.51495,0.5956647
0.24,B,0.24,0.07855148,0,0.536726,0,1565.05,115.4142,0.9044709,0,112.7371,126.458,2.241983,403.910452153551,403.265275503376,22.8204060453082,95.9446491952366,95.79116,5.424885,87,87,11.4527,0.6487725
0.25,B,0.25,0.08200393,0,0.5354707,0,1565.18,115.3275,0.9833843,0,112.6982,126.458,2.248341,404.25212478059,403.60648283991,22.8382880098183,99.9871656285444,99.82722,5.653268,87,87,12.43079,0.7041633
0.26,B,0.26,0.08545934,0,0.5342445,0,1565.303,115.2409,1.06552,0,112.6593,126.458,2.254699,404.591436805568,403.94533279038,22.8560463173936,104.033106593654,103.8667,5.881828,87,87,13.44926,0.7618387
0.27,B,0.27,0.08891769,0,0.5330474,0,1565.425,115.1543,1.150876,0,112.6204,126.458,2.261058,404.930449979147,404.28388428515,22.8737890963978,108.082372331439,107.9095,6.110566,87,87,14.50815,0.8218007
0.28,B,0.28,0.09237894,0,0.531879,0,1565.533,115.0676,1.239448,0,112.5815,126.458,2.267416,405.265041930658,404.618020573931,22.8913004849326,112.135042498301,111.9557,6.339479,87,87,15.60747,0.8840509
0.29,B,0.29,0.09584312,0,0.5307389,0,1565.638,114.981,1.331235,0,112.5425,126.458,2.273774,405.598284078923,404.950808899255,22.9087411178819,116.191017227265,116.0052,6.568566,87,87,16.74728,0.9485911
0.3,B,0.3,0.09931017,0,0.5296265,0,1565.739,114.8943,1.426234,0,112.5036,126.458,2.280132,405.93016532559,405.282238165298,22.9261106380294,120.250296518361,120.058,6.797827,87,87,17.92759,1.015423
0.31,B,0.31,0.1027801,0,0.5285411,0,1565.826,114.8077,1.524444,0,112.4647,126.458,2.28649,406.257579027402,405.609205972433,22.9432462310368,124.312880209888,124.1141,7.027259,87,87,19.14845,1.084548
0.32,B,0.32,0.1062529,0,0.5274819,0,1565.913,114.721,1.625864,0,112.4258,126.458,2.292849,406.584648586135,405.935830094298,22.9603639249114,128.3787683558,128.1735,7.256863,87,87,20.40989,1.155969
0.33,B,0.33,0.1097285,0,0.5264482,0,1565.993,114.6343,1.730493,0,112.3869,126.458,2.299207,406.909327108534,406.260066438034,22.9773563684852,132.447860981251,132.2361,7.486637,87,87,21.71194,1.229687
0.3399999,B,0.3399999,0.1132069,0,0.525439,0,1566.062,114.5476,1.838326,0,112.348,126.458,2.305565,407.230636192344,406.580937921288,22.9941725806201,136.520157978455,136.3019,7.716579,87,87,23.05463,1.305703
0.3499999,B,0.3499999,0.1166881,0,0.5244537,0,1566.131,114.461,1.949366,0,112.3091,126.458,2.311923,407.551707301988,406.791561000357,24.8801130153761,140.595634322195,140.369815519079,7.96538012459262,86.75219,86.75219,24.45833,1.384112
0.3599999,B,0.3599999,0.1201721,0,0.5241127,0,1566.185,114.3743,2.066058,0,112.2702,126.458,2.318281,407.867300423042,407.103166142922,24.9548967296731,144.674266406584,144.440847089514,8.2149290863115,86.74487,86.74487,25.90273,1.465014
0.3699999,B,0.3699999,0.1236588,0,0.5240897,0,1566.237,114.2876,2.187476,0,112.2313,126.458,2.324639,408.180968516637,407.4129275151,25.0281751783033,148.756035082201,148.514976273601,8.4652108325003,86.73772,86.73772,27.38788,1.548415
0.3799999,B,0.3799999,0.1271483,0,0.5240666,0,1566.288,114.2009,2.312444,0,112.1923,126.458,2.330997,408.494211816992,407.722339206688,25.1001035816991,152.84093603278,152.592199574535,8.71621186270698,86.73076,86.73076,28.91381,1.634322
0.3899999,B,0.3899999,0.1306404,0,0.5240436,0,1566.321,114.1142,2.440968,0,112.1534,126.458,2.337356,408.80181201417,408.026187797973,25.1704504751515,156.928912808188,156.672461361314,8.96791636183246,86.72397,86.72397,30.48053,1.722742
0.3999999,B,0.3999999,0.1341353,0,0.5240206,0,1566.355,114.0275,2.573053,0,112.1145,126.458,2.343714,409.108866681465,408.329559552088,25.2395640491348,161.019960008019,160.755756865566,9.22031199668233,86.71734,86.71734,32.08809,1.813684
0.4099999,B,0.4099999,0.1376328,0,0.5239975,0,1566.381,113.9408,2.708705,0,112.0756,126.458,2.350072,409.413500779031,408.630578909504,25.3074020836915,165.114053395986,164.842062563325,9.4733860118626,86.71085,86.71085,33.73651,1.907152
0.4199999,B,0.4199999,0.141133,0,0.5239744,0,1566.397,113.8541,2.847932,0,112.0367,126.458,2.35643,409.714682169886,408.928212723022,25.3739556381245,169.211158473987,168.931344599153,9.72712556257232,86.70453,86.70453,35.42582,2.003155
0.4299999,B,0.4299999,0.1446358,0,0.5239514,0,1566.414,113.7674,2.990736,0,111.9978,126.458,2.362788,410.015327157875,409.22536969937,25.4394437595084,173.311269890903,173.023598204678,9.98151999448125,86.69833,86.69833,37.15606,2.101698
0.4399998,B,0.4399998,0.1481413,0,0.5239283,0,1566.417,113.6807,3.137124,0,111.9589,126.458,2.369147,410.31164953235,409.518266930343,25.5037015416555,177.414344417848,177.118780782447,10.2365570041973,86.69228,86.69228,38.92725,2.202788
0.4499998,B,0.4499998,0.1516493,0,0.5239052,0,1566.415,113.594,3.2871,0,111.92,126.458,2.375505,410.605927399672,409.809177339779,25.5668884269943,181.520361570677,181.216872464245,10.4922258827526,86.68635,86.68635,40.73941,2.306432
0.4599998,B,0.4599998,0.1551599,0,0.5238822,0,1566.413,113.5074,3.44067,0,111.881,126.458,2.381863,410.899644430324,410.099579122901,25.6291434930322,185.629315786224,185.31786816381,10.7485173119544,86.68053,86.68053,42.59259,2.412636
0.4699998,B,0.4699998,0.1586731,0,0.5238591,0,1566.392,113.4207,3.597841,0,111.8421,126.458,2.388221,411.187611625454,410.384290649142,25.6901915649864,189.7411495499,189.421710978573,11.0054192218621,86.67485,86.67485,44.48681,2.521406
0.4799998,B,0.4799998,0.1621888,0,0.523836,0,1566.372,113.334,3.758613,0,111.8032,126.458,2.394579,411.475022314006,410.66849354907,25.7503862970905,193.855857351453,193.528395822272,11.2629230790773,86.66927,86.66927,46.4221,2.632747
0.4899998,B,0.4899998,0.165707,0,0.5238129,0,1566.349,113.2473,3.922993,0,111.7643,126.458,2.400937,411.760850683734,410.951162622771,25.8096899397354,197.973423278657,197.637907356645,11.5210199727057,86.6638,86.6638,48.39848,2.746667
0.4999998,B,0.4999998,0.1692277,0,0.5237898,0,1566.311,113.1606,4.090987,0,111.7254,126.458,2.407296,412.042057069295,411.229262006937,25.8679505010733,202.093801166083,201.750199884797,11.7796994719345,86.65843,86.65843,50.41598,2.863171
0.5099998,B,0.5099998,0.1727509,0,0.5237668,0,1566.273,113.0739,4.262601,0,111.6865,126.458,2.413654,412.322608520684,411.50674945007,25.925444149298,206.216984468844,205.865267287319,12.0389539076327,86.65317,86.65317,52.47463,2.982264
0.5199998,B,0.5199998,0.1762766,0,0.5237436,0,1566.225,112.9872,4.437834,0,111.6476,126.458,2.420012,412.59962425859,411.780748034583,25.9820223694995,210.342937809582,209.983074675625,12.2987741255203,86.64799,86.64799,54.57446,3.103953
0.5299998,B,0.5299998,0.1798047,0,0.5237206,0,1566.17,112.9005,4.616694,0,111.6087,126.458,2.42637,412.873989356902,412.052139909241,26.0377626477179,214.471634727864,214.103595982617,12.5591517461776,86.64292,86.64292,56.7155,3.228242
0.5399998,B,0.5399998,0.1833352,0,0.5236974,0,1566.115,112.8138,4.799185,0,111.5697,126.458,2.432728,413.147886522844,412.323102630446,26.0928184659167,218.603070500679,218.22682691676,12.8200799250046,86.63793,86.63793,58.89777,3.355138
0.5499998,B,0.5499998,0.1868682,0,0.5236744,0,1566.042,112.7272,4.985311,0,111.5308,126.458,2.439086,413.415919373518,412.588247938192,26.1468937876871,222.737186502262,222.352709303921,13.0815488570372,86.63303,86.63303,61.12129,3.484647
0.5599998,B,0.5599998,0.1904035,0,0.5236512,0,1565.969,112.6405,5.175074,0,111.4919,126.458,2.445445,413.683430957849,412.852908461482,26.2003248825742,226.873977508354,226.481238296256,13.3435521000067,86.62821,86.62821,63.3861,3.616772
0.5699998,B,0.5699998,0.1939411,0,0.5236282,0,1565.892,112.5538,5.368482,0,111.453,126.458,2.451803,413.949172839381,413.115836476392,26.2530635701556,231.013425894416,230.612396568681,13.6060827298402,86.62348,86.62348,65.69223,3.75152
0.5799997,B,0.5799997,0.1974811,0,0.523605,0,1565.801,112.4672,5.565532,0,111.4141,126.458,2.458161,414.210160896939,413.374051750616,26.3049563684677,235.155484003891,234.746136993791,13.8691322876453,86.61881,86.61881,68.03969,3.888896
0.5899997,B,0.5899997,0.2010234,0,0.5235819,0,1565.711,112.3805,5.766235,0,111.3752,126.458,2.464519,414.470535444818,413.631686872952,26.356258584078,239.300145826887,238.882453770067,14.132694867595,86.61423,86.61423,70.42851,4.028905
0.5999997,B,0.5999997,0.2045681,0,0.5235589,0,1565.609,112.2939,5.970589,0,111.3363,126.458,2.470877,414.727184723049,413.885634454515,26.4068048140934,243.447373995608,243.021310022102,14.3967629098336,86.60972,86.60972,72.85873,4.171553
0.6099997,B,0.6099997,0.208115,0,0.5235357,0,1565.501,112.2072,6.178599,0,111.2974,126.458,2.477236,414.981089191701,414.136872011502,26.4566745313755,247.597141124885,247.16267864965,14.6613296492338,86.60528,86.60528,75.33035,4.316843
0.6199997,B,0.6199997,0.2116641,0,0.5235126,0,1565.393,112.1206,6.390269,0,111.2585,126.458,2.483594,415.23444654672,414.38759299489,26.5060063167265,251.749441781742,251.306554486976,14.9263897064765,86.60091,86.60091,77.84342,4.464782
0.6299997,B,0.6299997,0.2152155,0,0.5234895,0,1565.27,112.0339,6.605604,0,111.2195,126.458,2.489952,415.48280800579,414.633354871721,26.5545622482674,255.904225959352,255.452887943015,15.1919353230238,86.5966,86.5966,80.39795,4.615374
0.6399997,B,0.6399997,0.2187691,0,0.5234664,0,1565.143,111.9473,6.824603,0,111.1806,126.458,2.49631,415.72957353244,414.877551133181,26.6025539224917,260.06147769507,259.601663361614,15.4579608563026,86.59235,86.59235,82.99397,4.768623
0.6499997,B,0.6499997,0.222325,0,0.5234433,0,1565.014,111.8607,7.047273,0,111.1417,126.458,2.502668,415.974608188025,415.120046675405,26.6499813393996,264.221179677061,263.752863735581,15.7244606637399,86.58817,86.58817,85.63149,4.924535
0.6599997,B,0.6599997,0.2258829,0,0.5234202,0,1564.869,111.7741,7.273612,0,111.1028,126.458,2.509026,416.214728854505,415.357662583935,26.6966785993926,268.38328280346,267.906440268581,15.9914274437667,86.58405,86.58405,88.31055,5.083114
0.6699997,B,0.6699997,0.229443,0,0.523397,0,1564.725,111.6875,7.503625,0,111.0639,126.458,2.515384,416.45420313272,415.594658604145,26.7429064727976,272.547780550595,272.06238676173,16.2588565025172,86.57999,86.57999,91.03118,5.244366
0.6799996,B,0.6799996,0.2330053,0,0.523374,0,1564.574,111.6009,7.737315,0,111.025,126.458,2.521743,416.690866324755,415.828873074203,26.7885497239653,276.714644986882,276.220675399527,16.5267419937691,86.57598,86.57598,93.79339,5.408294
0.6899996,B,0.6899996,0.2365697,0,0.5233508,0,1564.412,111.5143,7.974683,0,110.9861,126.458,2.528101,416.923882821723,416.059471529065,26.8335651395273,280.88383939522,280.381270021821,16.7950776391666,86.57204,86.57204,96.5972,5.574903
0.6999996,B,0.6999996,0.2401362,0,0.5233277,0,1564.251,111.4277,8.215734,0,110.9472,126.458,2.534459,417.156024380874,416.289219624308,26.878137990592,285.055355177665,284.544162125016,17.0638590130648,86.56813,86.56813,99.44264,5.744198
0.7099996,B,0.7099996,0.2437048,0,0.5233046,0,1564.075,111.3412,8.460467,0,110.9082,126.458,2.540817,417.383310617854,416.51414371686,26.9220368124503,289.229143728645,288.709303469086,17.3330793751718,86.56429,86.56429,102.3297,5.916183
0.7199996,B,0.7199996,0.2472753,0,0.5232815,0,1563.895,111.2546,8.708885,0,110.8693,126.458,2.547175,417.608854833523,416.737351195604,26.9654548234967,293.405187574305,292.876676887894,17.6027339173795,86.56049,86.56049,105.2585,6.090862
0.7299996,B,0.7299996,0.2508479,0,0.5232764,0,1563.716,111.1681,8.961298,0,110.8304,126.458,2.553534,417.833596972496,416.959779840306,27.0084570921364,297.583478830152,297.046274593099,17.872818482264,86.55676,86.55676,108.229,6.268239
0.7399996,B,0.7399996,0.2544226,0,0.5233291,0,1563.518,111.0815,9.218441,0,110.7915,126.458,2.559892,418.052060755704,417.175961918095,27.0507356610314,301.763954689466,301.218034119034,18.143325832828,86.55306,86.55306,111.2411,6.44832
0.7499996,B,0.7499996,0.2579992,0,0.5233819,0,1563.321,110.995,9.479343,0,110.7526,126.458,2.56625,418.269715541446,417.391357214556,27.0926163689135,305.946606958767,305.391947597885,18.4142519904615,86.54941,86.54941,114.2951,6.631108
0.7599996,B,0.7599996,0.2615778,0,0.5234347,0,1563.117,110.9085,9.744021,0,110.7137,126.458,2.572608,418.484508280364,417.603915329862,27.1339929208307,310.131407206885,309.567986657842,18.6855919136049,86.54581,86.54581,117.3907,6.816607
0.7699996,B,0.7699996,0.2651583,0,0.5234876,0,1562.902,110.822,10.01247,0,110.6748,126.458,2.578966,418.695428022062,417.812626958672,27.1748081956637,314.318316468295,313.74611283404,18.9573399894875,86.54224,86.54224,120.5282,7.004822
0.7799996,B,0.7799996,0.2687407,0,0.5235405,0,1562.687,110.7355,10.28469,0,110.6359,126.458,2.585324,418.905556229354,418.020567700727,27.2152534249854,318.507326936706,317.926318417612,19.2294925176543,86.53873,86.53873,123.7075,7.195756
0.7899995,B,0.7899995,0.272325,0,0.5235934,0,1562.461,110.649,10.5607,0,110.5969,126.458,2.591682,419.11173239578,418.224582483424,27.2551433376876,322.698399197642,322.108564148966,19.5020439449392,86.53526,86.53526,126.9285,7.389414
0.7999995,B,0.7999995,0.2759112,0,0.5236464,0,1562.228,110.5626,10.84048,0,110.558,126.458,2.598041,419.315024442328,418.425736243108,27.2945593934532,326.89150423584,326.292821417872,19.7749895327729,86.53183,86.53183,130.1915,7.5858
0.8099995,B,0.8099995,0.2794992,0,0.5236995,0,1561.996,110.4761,11.12405,0,110.5191,126.458,2.604399,419.517542121121,418.626135010608,27.3336282521552,331.086634403234,330.479082674408,20.0483258091849,86.52843,86.52843,133.4963,7.784916
0.8199995,B,0.8199995,0.2830891,0,0.5237526,0,1561.745,110.3897,11.41141,0,110.4802,126.458,2.610757,419.713975638482,418.820477946064,27.3720404663393,335.283728794098,334.667287360255,20.3220462077302,86.52509,86.52509,136.8429,7.986768
0.8299995,B,0.8299995,0.2866808,0,0.5238056,0,1561.495,110.3033,11.70255,0,110.4413,126.458,2.617115,419.909524334549,419.013954627329,27.4101159142729,339.482778649545,338.857426812871,20.5961473607463,86.52177,86.52177,140.2315,8.19136
0.8399995,B,0.8399995,0.2902743,0,0.5238588,0,1561.241,110.2169,11.99748,0,110.4024,126.458,2.623473,420.103272991015,419.205651116497,27.4478059188283,343.683765856614,343.049483230336,20.8706254137995,86.5185,86.5185,143.662,8.398693
0.8499995,B,0.8499995,0.2938695,0,0.523912,0,1560.973,110.1305,12.29621,0,110.3635,126.458,2.629832,420.292012891588,419.392364657251,27.4849152747895,347.886640565209,347.243406783167,21.145474560404,86.51526,86.51526,147.1344,8.608773
0.8599995,B,0.8599995,0.2974665,0,0.5239652,0,1560.705,110.0441,12.59873,0,110.3246,126.458,2.63619,420.479829370438,419.578172207384,27.5217062425995,352.091393271801,351.439188411458,21.4206916166784,86.51205,86.51205,150.6488,8.821604
0.8699995,B,0.8699995,0.3010651,0,0.5240185,0,1560.427,109.9578,12.90505,0,110.2857,126.458,2.642548,420.663705082365,419.760061745446,27.5579995116144,356.29798463963,355.636788935089,21.6962716056349,86.5089,86.5089,154.2052,9.037189
0.8799995,B,0.8799995,0.3046655,0,0.5240718,0,1560.141,109.8714,13.21516,0,110.2467,126.458,2.648906,420.844659118506,419.939050524065,27.5938571700074,360.506385485595,359.836179346466,21.9722101711673,86.50576,86.50576,157.8036,9.255531
0.8899994,B,0.8899994,0.3082676,0,0.5241252,0,1559.855,109.7851,13.52907,0,110.2078,126.458,2.655264,421.024722718943,420.117165101206,27.6294177985806,364.716586970691,364.037350903575,22.2485043429774,86.50266,86.50266,161.4439,9.476635
0.8999994,B,0.8999994,0.3118713,0,0.5241786,0,1559.556,109.6988,13.84679,0,110.1689,126.458,2.661622,421.199738992559,420.290256993503,27.664417646775,368.928538499148,368.240253379568,22.5251485132617,86.4996,86.4996,165.1263,9.700503
0.9099994,B,0.9099994,0.3154767,0,0.524232,0,1559.252,109.6125,14.1683,0,110.13,126.458,2.66798,421.372710997924,420.461322327832,27.699061357209,373.142219729493,372.444866508866,22.8021391206426,86.49656,86.49656,168.8508,9.92714
0.9199994,B,0.9199994,0.3190836,0,0.5242854,0,1558.946,109.5262,14.49363,0,110.0911,126.458,2.674339,421.543821905057,420.630543891775,27.733361347517,377.357612028224,376.651171853766,23.0794727279189,86.49356,86.49356,172.6173,10.15655
0.9299994,B,0.9299994,0.3226922,0,0.5243389,0,1558.625,109.44,14.82275,0,110.0522,126.458,2.680697,421.709703729158,420.794559983291,27.7671119816701,381.574662974099,380.859117359544,23.3571438415292,86.49059,86.49059,176.4259,10.38873
0.9399994,B,0.9399994,0.3263023,0,0.5243925,0,1558.304,109.3538,15.15567,0,110.0133,126.458,2.687055,421.874862497112,420.95786876634,27.8005814805757,385.793365509807,385.068695953116,23.635149650121,86.48765,86.48765,180.2766,10.62369
0.9499994,B,0.9499994,0.3299139,0,0.524446,0,1557.976,109.2675,15.49241,0,109.9744,126.458,2.693413,422.036943687793,421.118117844222,27.8336605690493,390.013688864814,389.279877037431,23.9134862495902,86.48473,86.48473,184.1694,10.86144
0.9599994,B,0.9599994,0.333527,0,0.5244996,0,1557.638,109.1813,15.83295,0,109.9354,126.458,2.699771,422.194990003423,421.274353542599,27.8662633170594,394.235592515615,393.492620478695,24.1921488765322,86.48186,86.48186,188.1043,11.10196
0.9699994,B,0.9699994,0.3371417,0,0.5245533,0,1557.3,109.0952,16.1773,0,109.8965,126.458,2.70613,422.352076470338,421.429643513925,27.8986033079213,398.459067025109,397.706916819637,24.4711349033756,86.479,86.479,192.0814,11.34528
0.9799994,B,0.9799994,0.3407578,0,0.524607,0,1556.948,109.009,16.52545,0,109.8576,126.458,2.712488,422.504166079455,421.579958484122,27.9304306988266,402.684062388325,401.922716310248,24.7504392041209,86.47617,86.47617,196.1006,11.59139
0.9899994,B,0.9899994,0.3443753,0,0.5246607,0,1556.592,108.9229,16.87741,0,109.8187,126.458,2.718846,422.654324027382,421.728358158358,27.9619302641783,406.910559256456,406.139999797568,25.0300585005127,86.47337,86.47337,200.162,11.84029
0.9999993,B,0.9999993,0.3479943,0,0.5247144,0,1556.234,108.8367,17.23317,0,109.7798,126.458,2.725204,422.802455584403,421.874747169198,27.9931089578519,411.138537445983,410.358747174964,25.3099895838343,86.4706,86.4706,204.2656,12.09199
1.009999,B,1.009999,0.3516147,0,0.5247682,0,1555.861,108.7506,17.59275,0,109.7409,126.458,2.731562,422.945503294802,422.016073758763,28.0237800186227,415.367945961369,414.578907818224,25.5902273777567,86.46785,86.46785,208.4114,12.34649
1.019999,B,1.019999,0.3552364,0,0.524822,0,1555.488,108.6646,17.95613,0,109.702,126.458,2.73792,423.087599657502,422.156462568562,28.0541992497638,419.598775444789,418.80047234955,25.8707693639837,86.46513,86.46513,212.5994,12.6038
1.029999,B,1.029999,0.3588595,0,0.5248759,0,1555.109,108.5785,18.32332,0,109.6631,126.458,2.744279,423.226595134665,422.293767831335,28.0842389979913,423.830994768906,423.023409933473,26.1516117476863,86.46243,86.46243,216.8296,12.86391
1.039999,B,1.039999,0.3624839,0,0.5249298,0,1554.718,108.4925,18.6943,0,109.6242,126.458,2.750637,423.361430590704,422.426932558026,28.1138322080783,428.064562491727,427.247679164633,26.4327500634832,86.45976,86.45976,221.1021,13.12683
1.049999,B,1.049999,0.3661097,0,0.5249836,0,1554.328,108.4065,19.0691,0,109.5852,126.458,2.756995,423.495307642886,422.559151557665,28.1431879929917,432.299468822898,431.47327058576,26.7141819371226,86.45712,86.45712,225.4168,13.39257
1.059999,B,1.059999,0.3697367,0,0.5250376,0,1553.924,108.3205,19.4477,0,109.5463,126.458,2.763353,423.623950479813,422.686157137591,28.1720426021724,436.535661611993,435.700132062658,26.9959023568474,86.4545,86.4545,229.7738,13.66112
1.069999,B,1.069999,0.373365,0,0.5250916,0,1553.516,108.2345,19.83011,0,109.5074,126.458,2.769711,423.750472800857,422.811056686688,28.2005947177742,440.77311948728,439.928242535019,27.2779082977218,86.4519,86.4519,234.1731,13.93249
1.079999,B,1.079999,0.3769945,0,0.5251456,0,1553.109,108.1486,20.21631,0,109.4685,126.458,2.776069,423.876187736502,422.93516150717,28.2289158653722,445.011834518657,444.157594055557,27.5601974500659,86.44933,86.44933,238.6147,14.20668
1.089999,B,1.089999,0.3806252,0,0.5251997,0,1552.683,108.0627,20.60632,0,109.4296,126.458,2.782428,423.995458614757,423.052844920445,28.2566687820107,449.251742144847,448.388122410202,27.8427641315702,86.44677,86.44677,243.0985,14.48369
1.099999,B,1.099999,0.3842572,0,0.5252537,0,1552.258,107.9768,21.00013,0,109.3907,126.458,2.788786,424.1138594509,423.169670026816,28.2842031482802,453.492833801195,452.619819015884,28.125606156731,86.44424,86.44424,247.6247,14.76353
1.109999,B,1.109999,0.3878902,0,0.5253078,0,1551.827,107.8909,21.39773,0,109.3518,126.458,2.795144,424.229112917811,423.283363902445,28.311377403146,457.735077882779,456.852652560297,28.4087199244344,86.44173,86.44173,252.1933,15.04621
1.119999,B,1.119999,0.3915245,0,0.525362,0,1551.384,107.8051,21.79913,0,109.3129,126.458,2.801502,424.340151990101,423.392861610988,28.3381249880868,461.978432273854,461.086581081771,28.6921011679812,86.43924,86.43924,256.8041,15.33171
