Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.13,B,0.13,0.03404849,0,0.5558536,0,1403.798,123.1174,0.1760432,0,115.7795,126.458,1.744855,334.679771011916,334.128747542781,19.1971141081493,43.1847037039947,43.11351,2.478687,87,87,2.794787,0.1607168
0.14,B,0.14,0.03690898,0,0.5551949,0,1404.581,123.0459,0.2066169,0,115.7536,126.458,1.749097,335.08962257674,334.538042596212,19.2185643198686,46.5355995150244,46.45889,2.670873,87,87,3.242649,0.1864646
0.15,B,0.15,0.03977296,0,0.5543483,0,1405.352,122.9744,0.2395565,0,115.7276,126.458,1.753339,335.496380389829,334.944248086072,19.2398526172226,49.8905608126116,49.80833,2.863271,87,87,3.723985,0.2141353
0.16,B,0.16,0.04264044,0,0.5533741,0,1406.106,122.9028,0.274855,0,115.7017,126.458,1.75758,335.898475365055,335.345797057251,19.2608968795763,53.2495475943664,53.16179,3.05588,87,87,4.238836,0.2437311
0.17,B,0.17,0.04551137,0,0.5523143,0,1406.859,122.8312,0.3125069,0,115.6757,126.458,1.761822,336.30055850247,335.747334188423,19.2819406295384,56.612549808449,56.51926,3.248699,87,87,4.787241,0.275254
0.18,B,0.18,0.04838575,0,0.5511989,0,1407.613,122.7595,0.3525071,0,115.6497,126.458,1.766064,336.702676478047,336.148906104243,19.3029861006353,59.979577520563,59.88075,3.441729,87,87,5.369241,0.3087061
0.19,B,0.19,0.05126358,0,0.5500492,0,1408.367,122.6879,0.3948525,0,115.6238,126.458,1.770305,337.104709455921,336.550393125663,19.3240271248603,63.3506206651895,63.24625,3.634969,87,87,5.984876,0.3440896
0.2,B,0.2,0.05414486,0,0.5488807,0,1409.097,122.6161,0.4395396,0,115.5978,126.458,1.774547,337.500618933594,336.945764950677,19.3447476686128,66.7256291743165,66.61571,3.828416,87,87,6.634185,0.3814065
0.21,B,0.21,0.05702956,0,0.5477046,0,1409.821,122.5444,0.4865657,0,115.5719,126.458,1.778789,337.894867985429,337.339478593144,19.3653813129622,70.104583053622,69.98911,4.02207,87,87,7.317209,0.4206589
0.22,B,0.22,0.05991764,0,0.5465293,0,1410.546,122.4725,0.5359287,0,115.5459,126.458,1.78303,338.289189586073,337.733264668244,19.3860188623664,73.487482275836,73.36645,4.21593,87,87,8.033987,0.4618489
0.23,B,0.23,0.0628091,0,0.5453607,0,1411.27,122.4007,0.5876271,0,115.5199,126.458,1.787272,338.683463840471,338.127003455938,19.4066538302676,76.8743168985479,76.74772,4.409997,87,87,8.784558,0.5049786
0.24,B,0.24,0.06570395,0,0.5442033,0,1411.995,122.3288,0.6416601,0,115.494,126.458,1.791514,339.077767656421,338.520771753541,19.4272903475672,80.2650968506634,80.13293,4.60427,87,87,9.568961,0.5500499
0.25,B,0.25,0.0686022,0,0.5430601,0,1412.689,122.2569,0.6980271,0,115.468,126.458,1.795755,339.46394206533,338.906421673844,19.4475014015838,83.6597320616433,83.52199,4.798745,87,87,10.38724,0.597065
0.26,B,0.26,0.07150376,0,0.5419335,0,1413.384,122.185,0.7567264,0,115.4421,126.458,1.799997,339.850137910576,339.29209299041,19.4677135797907,87.058232542454,86.91491,4.993423,87,87,11.23942,0.6460258
0.27,B,0.27,0.07440867,0,0.5408249,0,1414.078,122.113,0.8177592,0,115.4161,126.458,1.804238,340.236323192458,339.677753747036,19.4879252074392,90.4605882275906,90.31168,5.188302,87,87,12.12555,0.6969345
0.28,B,0.28,0.07731687,0,0.5397356,0,1414.773,122.041,0.8811241,0,115.3901,126.458,1.80848,340.622475097094,340.063381160898,19.508135089964,93.8668191115691,93.71232,5.383383,87,87,13.04567,0.7497929
0.29,B,0.29,0.08022841,0,0.5386662,0,1415.461,121.9689,0.9468231,0,115.3642,126.458,1.812722,341.006983315,340.447367109819,19.5282589492547,97.2768852329676,97.11679,5.578665,87,87,13.99982,0.8046031
0.3,B,0.3,0.08314326,0,0.5376168,0,1416.125,121.8968,1.014857,0,115.3382,126.458,1.816963,341.384973387693,340.824843762551,19.548041568121,100.690696575901,100.525,5.774145,87,87,14.98803,0.8613672
0.31,B,0.31,0.08606134,0,0.536588,0,1416.79,121.8247,1.085223,0,115.3123,126.458,1.821205,341.762942557488,341.202299524412,19.5678232004998,104.108303003467,103.937,5.969823,87,87,16.01034,0.920087
0.32,B,0.32,0.08898269,0,0.5355793,0,1417.454,121.7525,1.157925,0,115.2863,126.458,1.825447,342.140901270027,341.579744832958,19.5876042873578,107.529714553987,107.3528,6.165699,87,87,17.06679,0.9807646
0.33,B,0.33,0.09190732,0,0.5345908,0,1418.118,121.6803,1.232964,0,115.2604,126.458,1.829688,342.518775984822,341.957106247596,19.6073809804154,110.954931200206,110.7724,6.361773,87,87,18.15741,1.043402
0.3399999,B,0.3399999,0.09483524,0,0.5336222,0,1418.771,121.6081,1.310341,0,115.2344,126.458,1.83393,342.893410281914,342.331231636199,19.6269880828533,114.383852997354,114.1957,6.558043,87,87,19.28225,1.108001
0.3499999,B,0.3499999,0.09776635,0,0.5326732,0,1419.404,121.5358,1.390057,0,115.2084,126.458,1.838172,343.263077399942,342.700396583378,19.6463352224674,117.816479781461,117.6227,6.754506,87,87,20.44135,1.174564
0.3599999,B,0.3599999,0.1007007,0,0.5317433,0,1420.038,121.4635,1.472114,0,115.1825,126.458,1.842413,343.632669885651,343.069486996012,19.6656783517358,121.252811579946,121.0534,6.951163,87,87,21.63473,1.243092
0.3699999,B,0.3699999,0.1036382,0,0.5308321,0,1420.672,121.3912,1.556512,0,115.1565,126.458,1.846655,344.002231237201,343.438546301034,19.685019959484,124.692848392886,124.4878,7.148013,87,87,22.86243,1.313588
0.3799999,B,0.3799999,0.1065789,0,0.5299393,0,1421.307,121.3188,1.643253,0,115.1306,126.458,1.850897,344.37798423232,343.699319892362,21.6095703206612,128.13657865829,127.924793122101,7.3641086983765,86.70535,86.70535,24.14168,1.386149
0.3899999,B,0.3899999,0.1095228,0,0.5290643,0,1421.922,121.2465,1.73234,0,115.1046,126.458,1.855138,344.742460940854,344.059784950162,21.6847586014937,131.58395352683,131.365390894699,7.58095627954452,86.69718,86.69718,25.45533,1.460874
0.3999999,B,0.3999999,0.1124698,0,0.5282067,0,1422.526,121.174,1.823773,0,115.0786,126.458,1.85938,345.103701688445,344.417086988076,21.7585640545365,135.034940589767,134.809561687597,7.79854191522647,86.68921,86.68921,26.80343,1.537771
0.4099999,B,0.4099999,0.11542,0,0.527366,0,1423.129,121.1016,1.917553,0,115.0527,126.458,1.863621,345.464676208531,344.774186370193,21.831237267656,138.489537209903,138.257303474236,8.01685428302337,86.68142,86.68142,28.186,1.616848
0.4199999,B,0.4199999,0.1183733,0,0.5266763,0,1423.733,121.0291,2.014199,0,115.0267,126.458,1.867863,345.825580575825,345.131277805024,21.9028140036397,141.947742719268,141.708616175143,8.23588241816411,86.67381,86.67381,29.60308,1.698112
0.4299999,B,0.4299999,0.1213298,0,0.5266567,0,1424.337,120.9566,2.115878,0,115.0008,126.458,1.872105,346.185626988882,345.487570537597,21.9733233197528,145.409548498094,145.163491803296,8.45561564645022,86.66635,86.66635,31.05472,1.781569
0.4399998,B,0.4399998,0.1242893,0,0.5266372,0,1424.916,120.884,2.22016,0,114.9748,126.458,1.876346,346.53892622511,345.837183576163,22.0424555201881,148.874887102962,148.621863561757,8.67604019672523,86.65906,86.65906,32.54094,1.867228
0.4499998,B,0.4499998,0.1272519,0,0.5266176,0,1425.489,120.8114,2.327049,0,114.9488,126.458,1.880588,346.890388599782,346.185016422632,22.1105429008476,152.343740111399,152.083713648605,8.89714562079162,86.65192,86.65192,34.06178,1.955094
0.4599998,B,0.4599998,0.1302176,0,0.5265981,0,1426.062,120.7388,2.436552,0,114.9229,126.458,1.88483,347.241791584273,346.532841321815,22.1777300029982,155.816107069678,155.549041984367,9.1189229158645,86.64493,86.64493,35.61726,2.045174
0.4699998,B,0.4699998,0.1331863,0,0.5265785,0,1426.635,120.6662,2.548674,0,114.8969,126.458,1.889071,347.592926262503,346.880447670629,22.2440421586145,159.291985141381,159.017846383539,9.34136333247871,86.63808,86.63808,37.20744,2.137475
0.4799998,B,0.4799998,0.136158,0,0.5265589,0,1427.208,120.5935,2.663424,0,114.871,126.458,1.893313,347.943921686491,347.227962625652,22.3095183590692,162.771373092733,162.490125932184,9.56445851108284,86.63136,86.63136,38.83234,2.232005
0.4899998,B,0.4899998,0.1391328,0,0.5265393,0,1427.75,120.5208,2.780807,0,114.845,126.458,1.897555,348.286452788685,347.567073325574,22.3737063541098,166.254186143711,165.965796587752,9.78819556962303,86.62477,86.62477,40.492,2.328768
0.4999998,B,0.4999998,0.1421106,0,0.5265197,0,1428.292,120.4481,2.900827,0,114.8191,126.458,1.901796,348.628744910917,347.905989316985,22.4371204821618,169.740421970535,169.444856403159,10.0125667694296,86.6183,86.6183,42.18645,2.427772
0.5099998,B,0.5099998,0.1450913,0,0.5265,0,1428.835,120.3754,3.02349,0,114.7931,126.458,1.906038,348.970887039073,348.244798020033,22.4997922840171,173.230079121192,172.927304305521,10.2375646872407,86.61195,86.61195,43.91573,2.529022
0.5199998,B,0.5199998,0.148075,0,0.5264804,0,1429.377,120.3026,3.148803,0,114.7671,126.458,1.91028,349.312841285887,348.583459698288,22.5617533004676,176.723155633075,176.413138824589,10.4631822152024,86.60573,86.60573,45.67986,2.632526
0.5299998,B,0.5299998,0.1510617,0,0.5264608,0,1429.913,120.2298,3.276772,0,114.7412,126.458,1.914521,349.653000861981,348.920368999946,22.6229332477013,180.219633573021,179.902342436599,10.6894115426228,86.59961,86.59961,47.47888,2.738289
0.5399998,B,0.5399998,0.1540513,0,0.5264412,0,1430.425,120.157,3.407403,0,114.7152,126.458,1.918763,349.98639082712,349.250558871168,22.6830529772924,183.719445310679,183.394847947247,10.9162420673257,86.5936,86.5936,49.31283,2.846317
0.5499998,B,0.5499998,0.1570439,0,0.5264215,0,1430.938,120.0841,3.5407,0,114.6893,126.458,1.923005,350.319568849869,349.580573902093,22.7425299701163,187.222588715166,186.890653608131,11.1436673619435,86.58768,86.58768,51.18174,2.956617
0.5599998,B,0.5599998,0.1600393,0,0.5264018,0,1431.45,120.0112,3.676668,0,114.6633,126.458,1.927246,350.652512650235,349.910390250865,22.8013907999111,190.729061416445,190.389757432429,11.3716812648461,86.58188,86.58188,53.08563,3.069194
0.5699998,B,0.5699998,0.1630377,0,0.5263821,0,1431.962,119.9383,3.815314,0,114.6373,126.458,1.931488,350.98527493107,350.240059574844,22.8596563283029,194.238861615897,193.892157949893,11.6002778230196,86.57616,86.57616,55.02456,3.184053
0.5799997,B,0.5799997,0.1660389,0,0.5263624,0,1432.456,119.8654,3.956643,0,114.6114,126.458,1.93573,351.312820979952,350.56455521554,22.9170419431065,197.751937166347,197.397803423691,11.8294482373283,86.57053,86.57053,56.99853,3.301202
0.5899997,B,0.5899997,0.169043,0,0.5263427,0,1432.938,119.7924,4.100659,0,114.5854,126.458,1.939971,351.636951176518,350.885673259624,22.9736748009003,201.268253848393,200.906660077858,12.0591849802023,86.56501,86.56501,59.0076,3.420645
0.5999997,B,0.5999997,0.1720499,0,0.526323,0,1433.419,119.7194,4.247368,0,114.5595,126.458,1.944213,351.960743637425,351.20648533319,23.0297573091284,204.787808331199,204.418724852689,12.289482548146,86.55957,86.55957,61.05178,3.542389
0.6099997,B,0.6099997,0.1750597,0,0.5263033,0,1433.901,119.6464,4.396774,0,114.5335,126.458,1.948454,352.284434365833,351.527225881182,23.0853234921096,208.310599680926,207.933997032928,12.5203357779071,86.55421,86.55421,63.13112,3.666438
0.6199997,B,0.6199997,0.1780722,0,0.5262836,0,1434.384,119.5734,4.548885,0,114.5075,126.458,1.952696,352.607785493589,351.847656485013,23.1403763300761,211.836624353972,211.452473519134,12.7517395360356,86.54893,86.54893,65.24564,3.792798
0.6299997,B,0.6299997,0.1810876,0,0.5262638,0,1434.84,119.5003,4.703704,0,114.4816,126.458,1.956938,352.924177394976,352.161168976254,23.1945264060069,215.365812843607,214.974085130182,12.9836847949113,86.54374,86.54374,67.39539,3.921475
0.6399997,B,0.6399997,0.1841058,0,0.5262441,0,1435.291,119.4272,4.861236,0,114.4556,126.458,1.961179,353.238634165593,352.472778092461,23.2480831673561,218.898145813947,218.498812832323,13.2161656213885,86.53861,86.53861,69.58038,4.052474
0.6499997,B,0.6499997,0.1871267,0,0.5262244,0,1435.742,119.3541,5.021484,0,114.4297,126.458,1.965421,353.552738611692,352.784061369937,23.3011807245777,222.433619732632,222.026653367169,13.4491774234261,86.53356,86.53356,71.80064,4.185801
0.6599997,B,0.6599997,0.1901504,0,0.5262046,0,1436.193,119.281,5.184454,0,114.4037,126.458,1.969663,353.86666136127,353.095189675333,23.3538230513146,225.972232714433,225.557605184999,13.6827156487193,86.52859,86.52859,74.05622,4.321461
0.6699997,B,0.6699997,0.1931768,0,0.5261849,0,1436.644,119.2078,5.350152,0,114.3778,126.458,1.973904,354.180387591524,353.406147114076,23.406027780608,229.513982887915,229.091666577147,13.9167759212937,86.52369,86.52369,76.34714,4.459458
0.6799996,B,0.6799996,0.196206,0,0.5261651,0,1437.063,119.1347,5.518584,0,114.3518,126.458,1.978146,354.485255335563,353.708287038839,23.4572788355636,233.058781669295,232.628749368475,14.1513487044062,86.51885,86.51885,78.67342,4.599799
0.6899996,B,0.6899996,0.1992378,0,0.5261453,0,1437.483,119.0615,5.689751,0,114.3258,126.458,1.982388,354.789860423758,354.010188545018,23.5081148931708,236.606626338383,236.168851174798,14.3864298480834,86.51408,86.51408,81.03511,4.742488
0.6999996,B,0.6999996,0.2022723,0,0.5261255,0,1437.903,118.9882,5.863655,0,114.2999,126.458,1.986629,355.094235107395,354.311883421756,23.5585456391844,240.157514665433,239.711969929821,14.6220152992095,86.50938,86.50938,83.43223,4.88753
0.7099996,B,0.7099996,0.2053095,0,0.5261057,0,1438.323,118.915,6.040306,0,114.2739,126.458,1.990871,355.398399681442,354.61339153727,23.6085797659487,243.711444560749,243.258103765931,14.8581010915921,86.50475,86.50475,85.86481,5.034931
0.7199996,B,0.7199996,0.2083493,0,0.5260859,0,1438.737,118.8417,6.219705,0,114.248,126.458,1.995113,355.70049197085,354.912853226601,23.6581191741503,247.268395313989,246.807232218868,15.0946822780456,86.50016,86.50016,88.33288,5.184695
0.7299996,B,0.7299996,0.2113918,0,0.5260661,0,1439.125,118.7685,6.401858,0,114.222,126.458,1.999354,355.995408850466,355.205174279329,23.7068616185629,250.828295076081,250.359283882267,15.3317508889323,86.49564,86.49564,90.83647,5.336827
0.7399996,B,0.7399996,0.2144369,0,0.5260463,0,1439.513,118.6952,6.586771,0,114.196,126.458,2.003596,356.290085880032,355.497276781687,23.755241468045,254.391141555046,253.914256570624,15.569303298303,86.49118,86.49118,93.37561,5.491332
0.7499996,B,0.7499996,0.2174846,0,0.5260264,0,1439.902,118.6218,6.77444,0,114.1701,126.458,2.007838,356.5843761566,355.789013708882,23.8032569841278,257.956930816202,257.472146628188,15.8073358628238,86.48677,86.48677,95.95033,5.648215
0.7599996,B,0.7599996,0.2205348,0,0.5260066,0,1440.291,118.5485,6.964876,0,114.1441,126.458,2.012079,356.878454723261,356.08055990121,23.8509183492717,261.525660786239,261.03295214761,16.0458450409854,86.48242,86.48242,98.56066,5.807481
0.7699996,B,0.7699996,0.2235877,0,0.5259868,0,1440.667,118.4751,7.158078,0,114.1182,126.458,2.016321,357.168664572626,356.368263580686,23.8980263846175,265.097292708472,264.596634703762,16.28482529949,86.47813,86.47813,101.2066,5.969135
0.7799996,B,0.7799996,0.2266431,0,0.5259669,0,1441.024,118.4018,7.354057,0,114.0922,126.458,2.020562,357.453535978558,356.650658473015,23.9444815007357,268.671773425147,268.163141208774,16.5242701091453,86.47388,86.47388,103.8883,6.13318
0.7899995,B,0.7899995,0.229701,0,0.5259471,0,1441.381,118.3284,7.552812,0,114.0662,126.458,2.024804,357.737999164777,356.932663948322,23.9906117715327,272.249098468466,271.732467768477,16.7641762214983,86.46969,86.46969,106.6056,6.299623
0.7999995,B,0.7999995,0.2327614,0,0.5259272,0,1441.738,118.255,7.754341,0,114.0403,126.458,2.029046,358.022148960718,357.214375374042,24.0364134717179,275.82926502584,275.304611442374,17.0045403508429,86.46555,86.46555,109.3586,6.468466
0.8099995,B,0.8099995,0.2358244,0,0.5259073,0,1442.096,118.1815,7.958656,0,114.0143,126.458,2.033287,358.305974600237,357.495780829246,24.0819044826854,279.412269813658,278.87956917076,17.245359390287,86.46145,86.46145,112.1474,6.639716
0.8199995,B,0.8199995,0.2388898,0,0.5258875,0,1442.434,118.1081,8.165763,0,113.9884,126.458,2.037529,358.584360483031,357.771774182583,24.1267731218064,282.998058348324,282.457286832618,17.4866271161123,86.45741,86.45741,114.972,6.813375
0.8299995,B,0.8299995,0.2419577,0,0.5258676,0,1442.76,118.0346,8.375656,0,113.9624,126.458,2.041771,358.85895104531,358.043996548643,24.1711249389751,286.586592643222,286.037726718075,17.7283383600994,86.4534,86.4534,117.8324,6.98945
0.8399995,B,0.8399995,0.2450281,0,0.5258477,0,1443.086,117.9611,8.588342,0,113.9364,126.458,2.046012,359.133154793686,358.315849365897,24.2151804713821,290.177868896608,289.620885131644,17.9704901594007,86.44945,86.44945,120.7286,7.167944
0.8499995,B,0.8499995,0.2481009,0,0.5258278,0,1443.412,117.8876,8.803824,0,113.9105,126.458,2.050254,359.406959889571,358.587320713415,24.2589414574963,293.77188318775,293.206758258628,18.2130795685534,86.44553,86.44553,123.6606,7.348862
0.8599995,B,0.8599995,0.2511761,0,0.5258329,0,1443.738,117.8141,9.022532,0,113.8845,126.458,2.054496,359.68034293782,358.858386749341,24.3024146028403,297.368631239561,296.79534204591,18.4561037091498,86.44167,86.44167,126.6286,7.532208
0.8699995,B,0.8699995,0.2542537,0,0.5258783,0,1444.039,117.7406,9.244778,0,113.8586,126.458,2.058737,359.946209818638,359.121966441715,24.3451675253771,300.968037745386,300.386561630057,18.699555378962,86.43784,86.43784,129.6325,7.717986
0.8799995,B,0.8799995,0.2573337,0,0.5259238,0,1444.333,117.667,9.469882,0,113.8326,126.458,2.062979,360.209994878581,359.383483813334,24.3875372397101,304.57008212606,303.980396387862,18.9434307459081,86.43406,86.43406,132.6723,7.906201
0.8899994,B,0.8899994,0.260416,0,0.5259693,0,1444.628,117.5935,9.697848,0,113.8067,126.458,2.06722,360.473323207717,359.644560110572,24.4296362496086,308.174759746647,307.576841908581,19.1877271029437,86.43031,86.43031,135.748,8.096857
0.8999994,B,0.8999994,0.2635007,0,0.5260148,0,1444.922,117.5199,9.928695,0,113.7807,126.458,2.071462,360.736358039174,359.905358252794,24.4714754825912,311.782067597699,311.175895410664,19.4324418522998,86.42661,86.42661,138.8598,8.289958
0.9099994,B,0.9099994,0.2665876,0,0.5260604,0,1445.217,117.4463,10.16241,0,113.7547,126.458,2.075704,360.999003904198,360.165782872568,24.5130509650147,315.392001836387,314.777553158886,19.6775723564709,86.42294,86.42294,142.0076,8.485508
0.9199994,B,0.9199994,0.269677,0,0.526106,0,1445.481,117.3727,10.39899,0,113.7288,126.458,2.079946,361.252666048006,360.417254874496,24.5538411562258,319.004472638978,318.381725627071,19.9231107625449,86.41932,86.41932,145.1914,8.683512
0.9299994,B,0.9299994,0.2727686,0,0.5261517,0,1445.744,117.2991,10.63847,0,113.7028,126.458,2.084187,361.50594407759,360.668357327618,24.594382001334,322.619476082856,321.988409119732,20.169054577061,86.41573,86.41573,148.4113,8.883972
0.9399994,B,0.9399994,0.2758625,0,0.5261974,0,1446.008,117.2254,10.88082,0,113.6769,126.458,2.088429,361.7588021144,360.919054469147,24.6346712651651,326.237008126642,325.597599583752,20.4154012842064,86.41217,86.41217,151.6673,9.086894
0.9499994,B,0.9499994,0.2789586,0,0.5262432,0,1446.272,117.1518,11.12606,0,113.6509,126.458,2.09267,362.011209395981,361.169314509938,24.6747236005279,329.857064173132,329.209292648124,20.6621485146964,86.40865,86.40865,154.9594,9.292282
0.9599994,B,0.9599994,0.282057,0,0.5262889,0,1446.523,117.0781,11.3742,0,113.6249,126.458,2.096912,362.259884435366,361.415863168097,24.7143221955222,333.479606826585,332.823451199022,20.9092917311275,86.40518,86.40518,158.2876,9.500139
0.9699994,B,0.9699994,0.2851576,0,0.5263348,0,1446.756,117.0045,11.62523,0,113.599,126.458,2.101154,362.502789702469,361.656665938372,24.7533538013205,337.104578505516,336.440017777569,21.1568252636079,86.40173,86.40173,161.652,9.71047
0.9799994,B,0.9799994,0.2882603,0,0.5263807,0,1446.989,116.9308,11.87915,0,113.573,126.458,2.105395,362.74537591904,361.897162738131,24.7921631314592,340.731975920418,340.05898932406,21.404746889381,86.39832,86.39832,165.0526,9.923278
0.9899994,B,0.9899994,0.2913653,0,0.5264266,0,1447.222,116.8571,12.13597,0,113.5471,126.458,2.109637,362.987543121449,362.137254226295,24.8307382650093,344.361795029639,343.680361785379,21.653054266481,86.39494,86.39494,168.4894,10.13857
0.9999993,B,0.9999993,0.2944724,0,0.5264726,0,1447.455,116.7834,12.3957,0,113.5211,126.458,2.113879,363.229324395306,362.376972192011,24.8690998152442,347.994031749002,347.304131426302,21.9017452590748,86.39159,86.39159,171.9624,10.35634
1.009999,B,1.009999,0.2975817,0,0.5265186,0,1447.669,116.7097,12.65833,0,113.4951,126.458,2.11812,363.465256702047,362.610864796981,24.9068978532207,351.628627823534,350.930239993222,22.1508142320399,86.38827,86.38827,175.4717,10.5766
1.019999,B,1.019999,0.3006931,0,0.5265647,0,1447.87,116.6359,12.92387,0,113.4692,126.458,2.122362,363.697295433975,362.840883099953,24.9442630124548,355.265544230183,354.55864874312,22.400256856589,86.38498,86.38498,179.0173,10.79936
1.029999,B,1.029999,0.3038066,0,0.5266108,0,1448.071,116.5622,13.19232,0,113.4432,126.458,2.126604,363.928880792995,363.070460328544,24.9814153334318,358.904776329616,358.189353265253,22.6500710043395,86.38172,86.38172,182.5992,11.02461
1.039999,B,1.039999,0.3069222,0,0.5266569,0,1448.273,116.4884,13.46369,0,113.4173,126.458,2.130845,364.159992616334,363.299576614539,25.0183503458032,362.546319645105,361.822348950195,22.9002545022055,86.3785,86.3785,186.2174,11.25236
1.049999,B,1.049999,0.3100398,0,0.5267031,0,1448.474,116.4147,13.73797,0,113.3913,126.458,2.135087,364.390655491623,363.528255799796,25.0550802188509,366.190169335681,365.457631426938,23.1508052987938,86.37531,86.37531,189.872,11.48262
1.059999,B,1.059999,0.3131596,0,0.5267493,0,1448.65,116.3409,14.01517,0,113.3654,126.458,2.139328,364.613730497975,363.749373142283,25.091153944086,369.836249816409,369.095125077057,23.4017168326264,86.37213,86.37213,193.563,11.71538
1.069999,B,1.069999,0.3162813,0,0.5267956,0,1448.819,116.2672,14.2953,0,113.3394,126.458,2.14357,364.834557524872,363.968257297363,25.1269187185721,373.484538562014,372.734807568677,23.6529860141958,86.369,86.369,197.2903,11.95065
1.079999,B,1.079999,0.3194051,0,0.5268419,0,1448.989,116.1934,14.57834,0,113.3134,126.458,2.147812,365.055042581878,364.186811640067,25.16247885044,377.135032042404,376.376675603676,23.9046107970759,86.36588,86.36588,201.0541,12.18844
1.089999,B,1.089999,0.3225309,0,0.5268882,0,1449.159,116.1196,14.86431,0,113.2875,126.458,2.152053,365.274908486714,364.404758015381,25.1978393067433,380.787724071977,380.020723102379,24.1565891845112,86.3628,86.3628,204.8543,12.42875
1.099999,B,1.099999,0.3256586,0,0.5269346,0,1449.329,116.0458,15.15321,0,113.2615,126.458,2.156295,365.494350483878,364.622291131816,25.2330149886438,384.442610408183,383.666945932198,24.4089193287576,86.35974,86.35974,208.6909,12.67157
1.109999,B,1.109999,0.3287883,0,0.526981,0,1449.467,115.972,15.44503,0,113.2356,126.458,2.160537,365.70440478894,364.830466318812,25.2674202804933,388.099597421201,387.31525051384,24.6615935259148,86.35671,86.35671,212.5641,12.91693
1.119999,B,1.119999,0.33192,0,0.5270275,0,1449.605,115.8982,15.7398,0,113.2096,126.458,2.164778,365.913995905749,365.038188510497,25.3016467584044,391.75868010834,390.965632317353,24.9146099878435,86.35371,86.35371,216.4737,13.16481
