Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.6099997,B,0.6099997,0.1672327,0,0.5214896,0,1366.319,117.2687,3.976146,0,113.2072,126.458,2.165174,341.654038196926,340.909671456086,22.5405794949959,199.050045300702,198.687144081434,12.0141296367247,86.53968,86.53968,60.01084,3.499584
0.6199997,B,0.6199997,0.1701543,0,0.5214704,0,1367.471,117.2016,4.115835,0,113.1746,126.458,2.170496,342.145345717001,341.397682509271,22.6066355989866,202.471443528541,202.101120830218,12.2401959876616,86.53413,86.53413,62.03185,3.620856
0.6299997,B,0.6299997,0.1730801,0,0.5214512,0,1368.62,117.1346,4.258123,0,113.142,126.458,2.175817,342.636064314738,341.885133278783,22.672190278892,205.897748823737,205.519972086589,12.4669178853829,86.52867,86.52867,64.08705,3.744391
0.6399997,B,0.6399997,0.1760102,0,0.521432,0,1369.769,117.0674,4.40302,0,113.1095,126.458,2.181139,343.126847608556,342.372675442085,22.7372966821881,209.328961876494,208.943698764484,12.6942908471226,86.52329,86.52329,66.17649,3.870197
0.6499997,B,0.6499997,0.1789445,0,0.5214128,0,1370.913,117.0003,4.550536,0,113.0769,126.458,2.186461,343.616056764683,342.858671858231,22.8018770744823,212.765066919522,212.372285406431,12.9223096127708,86.51799,86.51799,68.30022,3.99828
0.6599997,B,0.6599997,0.1818831,0,0.5213936,0,1372.048,116.933,4.700675,0,113.0443,126.458,2.191783,344.103134689555,343.342566217192,22.8659031435677,216.206042631903,215.80571099186,13.1509686390955,86.51276,86.51276,70.45827,4.128647
0.6699997,B,0.6699997,0.1848259,0,0.5213743,0,1373.184,116.8657,4.853451,0,113.0118,126.458,2.197106,344.590220503445,343.826492365297,22.9295271296445,219.65188916512,219.243975838662,13.3802639052668,86.50762,86.50762,72.65071,4.261303
0.6799996,B,0.6799996,0.1877729,0,0.5213551,0,1374.32,116.7984,5.008872,0,112.9792,126.458,2.202428,345.077433525096,344.310569511839,22.9927564832936,223.102607685814,222.687081456821,13.6101914649605,86.50255,86.50255,74.87758,4.396255
0.6899996,B,0.6899996,0.1907241,0,0.5213358,0,1375.445,116.731,5.166942,0,112.9466,126.458,2.20775,345.561482591601,344.791511453995,23.0554089136389,226.558166675271,226.134996494294,13.8407455489436,86.49754,86.49754,77.13893,4.53351
0.6999996,B,0.6999996,0.1936796,0,0.5213165,0,1376.567,116.6635,5.327677,0,112.914,126.458,2.213072,346.044796172914,345.271742114041,23.1176351707645,230.018558692031,229.58771383826,14.0719218954841,86.49261,86.49261,79.43481,4.673073
0.7099996,B,0.7099996,0.1966392,0,0.5212972,0,1377.689,116.596,5.491077,0,112.8815,126.458,2.218394,346.528084552126,345.751968800445,23.179505041777,233.483783470218,233.045233448983,14.3037169407208,86.48774,86.48774,81.76526,4.814951
0.7199996,B,0.7199996,0.1996031,0,0.5212778,0,1378.809,116.5284,5.657159,0,112.8489,126.458,2.223716,347.010714309314,346.231559703956,23.2409748166024,236.953834554203,236.507548968634,14.5361266836921,86.48293,86.48293,84.13033,4.959151
0.7299996,B,0.7299996,0.2025711,0,0.5212585,0,1379.916,116.4608,5.825925,0,112.8163,126.458,2.229038,347.490035261915,346.707868378289,23.3019014440902,240.428678722558,239.974627574922,14.7691456929246,86.4782,86.4782,86.53008,5.105677
0.7399996,B,0.7399996,0.2055433,0,0.5212392,0,1381.025,116.3931,5.997388,0,112.7838,126.458,2.23436,347.9695149432,347.184355866559,23.3624992526136,243.908317590862,243.446471055986,15.0027706802288,86.47351,86.47351,88.96455,5.254537
0.7499996,B,0.7499996,0.2085197,0,0.5212197,0,1382.133,116.3253,6.171552,0,112.7512,126.458,2.239682,348.448971069415,347.660839381187,23.4227709740523,247.392751008701,246.92307937209,15.2369983847339,86.46889,86.46889,91.43378,5.405735
0.7599996,B,0.7599996,0.2115002,0,0.5212004,0,1383.232,116.2575,6.348427,0,112.7186,126.458,2.245004,348.92606725319,348.134986393687,23.4825820012471,250.881955309518,250.404429158213,15.4718241994976,86.46434,86.46434,93.93782,5.559279
0.7699996,B,0.7699996,0.2144849,0,0.5211809,0,1384.326,116.1897,6.528023,0,112.6861,126.458,2.250326,349.401556088426,348.607547922601,23.5419822530892,254.375914380725,253.890504559519,15.7072440167664,86.45984,86.45984,96.47672,5.715175
0.7799996,B,0.7799996,0.2174737,0,0.5211615,0,1385.421,116.1218,6.710346,0,112.6535,126.458,2.255648,349.877074263209,349.080157135232,23.6010802597049,257.874628586432,257.381306052846,15.9432548140882,86.45539,86.45539,99.05054,5.873427
0.7899995,B,0.7899995,0.2204666,0,0.521142,0,1386.515,116.0538,6.895406,0,112.6209,126.458,2.26097,350.352658201054,349.552849794367,23.6598881903762,261.378098588602,260.876834472658,16.1798536907036,86.451,86.451,101.6593,6.034043
0.7999995,B,0.7999995,0.2234637,0,0.5211225,0,1387.594,115.9858,7.083212,0,112.5883,126.458,2.266292,350.824041069934,350.021366154632,23.7181581891165,264.886282415056,264.377048055968,16.4170352672933,86.44666,86.44666,104.3031,6.197027
0.8099995,B,0.8099995,0.2264649,0,0.521103,0,1388.674,115.9178,7.273769,0,112.5558,126.458,2.271614,351.295518317319,350.489993776902,23.7761530130738,268.399180827263,267.881947915396,16.6547967921097,86.44238,86.44238,106.9819,6.362386
0.8199995,B,0.8199995,0.2294702,0,0.5210835,0,1389.755,115.8497,7.467086,0,112.5232,126.458,2.276936,351.767026372797,350.95866908289,23.8338716688376,271.91679430639,271.39153452778,16.8931355034708,86.43814,86.43814,109.6958,6.530126
0.8299995,B,0.8299995,0.2324796,0,0.521064,0,1390.829,115.7815,7.663172,0,112.4906,126.458,2.282258,352.236838547114,351.4256675115,23.8912252461439,275.439105884574,274.905791124345,17.1320477505921,86.43395,86.43395,112.4449,6.700252
0.8399995,B,0.8399995,0.2354931,0,0.5210444,0,1391.895,115.7133,7.862036,0,112.4581,126.458,2.28758,352.704218045668,351.890253938765,23.9481650678652,278.96609113785,278.424693585079,17.3715293959179,86.42982,86.42982,115.2291,6.87277
0.8499995,B,0.8499995,0.2385107,0,0.5210249,0,1392.961,115.645,8.063681,0,112.4255,126.458,2.292902,353.171601974886,352.354860234245,24.0048518181932,282.497750269593,281.948242108664,17.6115779087343,86.42573,86.42573,118.0486,7.047685
0.8599995,B,0.8599995,0.2415324,0,0.5210053,0,1394.027,115.5767,8.268122,0,112.3929,126.458,2.298224,353.638970755796,352.819466529725,24.0612899674764,286.03408292817,285.4764366951,17.8521908030309,86.42168,86.42168,120.9034,7.225004
0.8699995,B,0.8699995,0.2445581,0,0.5209857,0,1395.081,115.5083,8.475362,0,112.3603,126.458,2.303546,354.103004339326,353.280758806881,24.1172788467395,289.575055923668,289.009244204204,18.0933635861077,86.41769,86.41769,123.7934,7.404732
0.8799995,B,0.8799995,0.2475879,0,0.5209661,0,1396.132,115.4399,8.685407,0,112.3278,126.458,2.308868,354.566155205396,353.741184829848,24.1729719379463,293.120660377014,292.546655973435,18.3350933000841,86.41373,86.41373,126.7189,7.586874
0.8899994,B,0.8899994,0.2506217,0,0.5209597,0,1397.184,115.3714,8.898497,0,112.2952,126.458,2.31419,355.029335904557,354.201654562888,24.2284390282034,296.670896609836,296.088672439894,18.5773776849507,86.40981,86.40981,129.6798,7.771436
0.8999994,B,0.8999994,0.2536596,0,0.5210045,0,1398.233,115.3028,9.115315,0,112.2626,126.458,2.319512,355.491272817936,354.660896440218,24.2836073501718,300.225752133384,299.635281325023,18.8202137530246,86.40595,86.40595,132.6762,7.958424
0.9099994,B,0.9099994,0.2567015,0,0.5210494,0,1399.27,115.2343,9.335022,0,112.2301,126.458,2.324834,355.949950921737,355.116899798443,24.338345028572,303.785194391441,303.186450243633,19.0635971978703,86.40212,86.40212,135.708,8.147843
0.9199994,B,0.9199994,0.2597474,0,0.5210943,0,1400.307,115.1656,9.557626,0,112.1975,126.458,2.330156,356.408531951206,355.572819710164,24.3928581961386,307.349222435891,306.742178361258,19.3075257743795,86.39833,86.39833,138.7755,8.339699
0.9299994,B,0.9299994,0.2627973,0,0.5211394,0,1401.344,115.0969,9.783132,0,112.1649,126.458,2.335478,356.867033042134,356.028672069952,24.4471662243816,310.917835477088,310.302465002379,19.551997431159,86.39459,86.39459,141.8785,8.533997
0.9399994,B,0.9399994,0.2658513,0,0.5211845,0,1402.373,115.0282,10.01155,0,112.1323,126.458,2.3408,357.323051847577,356.482060771034,24.5010965081798,314.491008571544,313.867285530409,19.7970083907644,86.39088,86.39088,145.0172,8.730742
0.9499994,B,0.9499994,0.2689092,0,0.5212296,0,1403.396,114.9594,10.24289,0,112.0998,126.458,2.346122,357.777267021317,356.933661332734,24.5547185862871,318.068723757153,317.436622063955,20.0425555711389,86.38721,86.38721,148.1915,8.929939
0.9599994,B,0.9599994,0.271971,0,0.5212749,0,1404.418,114.8906,10.47716,0,112.0672,126.458,2.351444,358.23136619191,357.385158579713,24.6081317997803,321.650980006922,321.01047356987,20.2886368836364,86.38358,86.38358,151.4016,9.131596
0.9699994,B,0.9699994,0.2750369,0,0.5213202,0,1405.441,114.8217,10.71436,0,112.0346,126.458,2.356766,358.685465355195,357.836667747622,24.6613517948791,325.237777082936,324.588840167363,20.535250396073,86.37998,86.37998,154.6475,9.335715
0.9799994,B,0.9799994,0.2781068,0,0.5213655,0,1406.449,114.7527,10.95452,0,112.0021,126.458,2.362088,359.135208810551,358.283841670937,24.714105383622,328.829071602478,328.17167850399,20.7823914443852,86.37643,86.37643,157.9292,9.542303
0.9899994,B,0.9899994,0.2811806,0,0.5214109,0,1407.457,114.6838,11.19763,0,111.9695,126.458,2.36741,359.584904661356,358.730979831464,24.7666664990286,332.424863092011,331.758988222122,21.0300581038397,86.3729,86.3729,161.2468,9.751366
0.9999993,B,0.9999993,0.2842583,0,0.5214565,0,1408.465,114.6147,11.4437,0,111.9369,126.458,2.372732,360.034490006371,359.178018650915,24.8190433367376,336.025150322513,335.350768328349,21.2782485316596,86.36941,86.36941,164.6003,9.962907
1.009999,B,1.009999,0.28734,0,0.521502,0,1409.468,114.5456,11.69274,0,111.9044,126.458,2.378054,360.482380025405,359.623376619345,24.8711338237926,339.6299165228,338.94700201416,21.5269598643384,86.36595,86.36595,167.9898,10.17693
1.019999,B,1.019999,0.2904256,0,0.5215477,0,1410.462,114.4765,11.94477,0,111.8718,126.458,2.383376,360.927659137362,360.066139798848,24.9228830742487,343.239135317199,342.547663331667,21.7761886895102,86.36253,86.36253,171.4153,10.39345
1.029999,B,1.029999,0.2935151,0,0.5215935,0,1411.456,114.4073,12.19978,0,111.8392,126.458,2.388698,361.372875036276,360.508851320991,24.9744455634803,346.852806314448,346.152751764297,22.0259331395628,86.35914,86.35914,174.8768,10.61246
1.039999,B,1.039999,0.2966085,0,0.5216392,0,1412.45,114.3381,12.45779,0,111.8066,126.458,2.39402,361.817985557925,360.9514674757,25.0258426498189,350.470928445301,349.762266358375,22.2761915604673,86.35578,86.35578,178.3744,10.83397
1.049999,B,1.049999,0.2997058,0,0.5216851,0,1413.43,114.2688,12.7188,0,111.7741,126.458,2.399342,362.258769527015,361.389776201318,25.0767971716602,354.093458362328,353.376164039611,22.5269595265788,86.35246,86.35246,181.9082,11.05799
1.059999,B,1.059999,0.302807,0,0.521731,0,1414.409,114.1995,12.98283,0,111.7415,126.458,2.404664,362.699507381629,361.828049164147,25.127584303787,357.720395469062,356.994444450378,22.7782353640002,86.34916,86.34916,185.4781,11.28451
1.069999,B,1.069999,0.3059121,0,0.521777,0,1415.389,114.1301,13.24988,0,111.7089,126.458,2.409986,363.140087648001,362.266175102183,25.1781975890293,361.351738544276,360.617106120427,23.0300173342627,86.34589,86.34589,189.0843,11.51355
1.079999,B,1.079999,0.3090211,0,0.521823,0,1416.363,114.0607,13.51995,0,111.6764,126.458,2.415308,363.578834668103,362.702481111691,25.2285396731318,364.987468942861,364.244130850474,23.282302725355,86.34265,86.34265,192.7267,11.74512
1.089999,B,1.089999,0.3121339,0,0.5218691,0,1417.328,113.9912,13.79306,0,111.6438,126.458,2.42063,364.014900587694,363.136120806697,25.2785603888508,368.627559937194,367.875491977374,23.5350883235933,86.33945,86.33945,196.4055,11.9792
1.099999,B,1.099999,0.3152505,0,0.5219153,0,1418.292,113.9217,14.06921,0,111.6112,126.458,2.425952,364.450861226988,363.569665134268,25.3284196753198,372.272010578615,371.511188547453,23.7883725146852,86.33627,86.33627,200.1206,12.21582
1.109999,B,1.109999,0.318371,0,0.5219616,0,1419.257,113.8521,14.34843,0,111.5787,126.458,2.431274,364.886661095494,364.003058463403,25.3781180292444,375.920819241518,375.151219050726,24.0421536893052,86.33313,86.33313,203.8721,12.45497
1.119999,B,1.119999,0.3214953,0,0.5220078,0,1420.21,113.7825,14.63069,0,111.5461,126.458,2.436596,365.31876932979,364.432776172695,25.4274433574254,379.573948881976,378.795546730996,24.296428117196,86.33,86.33,207.6601,12.69666
