Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.29,B,0.29,0.08367069,0,0.5411336,0,1451.536,120.5192,1.034511,0,114.8328,126.458,1.899557,355.10232792056,354.523559334512,20.2659609046715,101.445157022567,101.2794,5.796811,87,87,14.60726,0.836437
0.3,B,0.3,0.08670608,0,0.5400678,0,1452.064,120.4448,1.108703,0,114.8041,126.458,1.904246,355.462558875893,354.883300647919,20.2848141188571,104.999749638242,104.8282,5.999659,87,87,15.6378,0.8954194
0.31,B,0.31,0.08974452,0,0.5390241,0,1452.575,120.3704,1.185429,0,114.7754,126.458,1.908936,355.818259830277,355.238518109651,20.3034302497226,108.557946998977,108.3806,6.202693,87,87,16.70384,0.9564312
0.32,B,0.32,0.09278606,0,0.5380021,0,1453.087,120.296,1.26469,0,114.7467,126.458,1.913625,356.173942279053,355.593717076721,20.3220455211366,112.119649268211,111.9365,6.405913,87,87,17.80543,1.019474
0.33,B,0.33,0.09583063,0,0.5370017,0,1453.598,120.2215,1.346484,0,114.718,126.458,1.918314,356.529406174523,355.948697785667,20.3406492483857,115.684956309887,115.496,6.609319,87,87,18.94259,1.08455
0.3399999,B,0.3399999,0.09887832,0,0.5360225,0,1454.104,120.147,1.430817,0,114.6893,126.458,1.923003,356.883259271911,356.302069878143,20.3591686739146,119.253768232925,119.059,6.812911,87,87,20.11536,1.151661
0.3499999,B,0.3499999,0.101929,0,0.5350639,0,1454.588,120.0725,1.517684,0,114.6606,126.458,1.927693,357.231091720406,356.649429498125,20.3773730008242,122.826084846687,122.6255,7.016685,87,87,21.32379,1.220809
0.3599999,B,0.3599999,0.1049828,0,0.5341255,0,1455.072,119.998,1.60709,0,114.6319,126.458,1.932382,357.578783193579,356.996648326814,20.3955699508987,126.401906151242,126.1955,7.220641,87,87,22.56789,1.291996
0.3699999,B,0.3699999,0.1080396,0,0.5332067,0,1455.557,119.9234,1.699033,0,114.6032,126.458,1.937071,357.931296148813,357.235395945903,22.3088468133897,129.981171743872,129.767853879611,7.44372946314748,86.717,86.717,23.86557,1.365318
0.3799999,B,0.3799999,0.1110993,0,0.5323071,0,1456.041,119.8489,1.793515,0,114.5745,126.458,1.94176,358.278647315237,357.578730628412,22.3839345113819,133.563910667949,133.34364110597,7.6675688032581,86.70898,86.70898,25.19901,1.440874
0.3899999,B,0.3899999,0.1141621,0,0.5314261,0,1456.498,119.7743,1.890538,0,114.5458,126.458,1.94645,358.618417364457,357.914567046441,22.4573366396527,137.150047126258,136.922786696434,7.89214216463502,86.70116,86.70116,26.56823,1.518673
0.3999999,B,0.3999999,0.1172278,0,0.5305631,0,1456.955,119.6996,1.990101,0,114.5171,126.458,1.951139,358.958008297701,358.250292202464,22.5295330156033,140.739579286005,140.505289538383,8.11743748975531,86.69351,86.69351,27.97329,1.598721
0.4099999,B,0.4099999,0.1202964,0,0.5303684,0,1457.412,119.625,2.094777,0,114.4884,126.458,1.955828,359.296798441663,358.585282234519,22.6005472327394,144.332499193455,144.091142280578,8.34344295703109,86.68605,86.68605,29.4142,1.681025
0.4199999,B,0.4199999,0.1233681,0,0.5303481,0,1457.87,119.5503,2.202916,0,114.4597,126.458,1.960517,359.635101501519,358.919847086764,22.6704565287483,147.928801959542,147.680340671221,8.57014751725133,86.67875,86.67875,30.891,1.765593
0.4299999,B,0.4299999,0.1264426,0,0.5303279,0,1458.305,119.4756,2.313869,0,114.431,126.458,1.965206,359.967179959642,359.248256765888,22.7389678474533,151.528425323417,151.272823158582,8.79753719064331,86.67161,86.67161,32.40373,1.852432
0.4399998,B,0.4399998,0.12952,0,0.5303075,0,1458.734,119.4009,2.427644,0,114.4023,126.458,1.969896,360.297609954819,359.575076987782,22.8063970934788,155.131352879224,154.868573848089,9.02560115648047,86.66462,86.66462,33.95242,1.941547
0.4499998,B,0.4499998,0.1326003,0,0.5302872,0,1459.164,119.3261,2.544244,0,114.3736,126.458,1.974585,360.627723837053,359.901634949234,22.87287390693,158.737581357991,158.467590117137,9.25432989043728,86.65778,86.65778,35.53709,2.032947
0.4599998,B,0.4599998,0.1356834,0,0.5302669,0,1459.594,119.2514,2.663677,0,114.3449,126.458,1.979274,360.957574777167,360.227982307602,22.9384295802461,162.3471082266,162.069869859696,9.4837141811126,86.65108,86.65108,37.15779,2.126637
0.4699998,B,0.4699998,0.1387694,0,0.5302466,0,1460.008,119.1766,2.785949,0,114.3162,126.458,1.983963,361.28272249324,360.549684477218,23.0028388575354,165.959886402034,165.675366623879,9.71374256454642,86.64452,86.64452,38.81454,2.222624
0.4799998,B,0.4799998,0.1418582,0,0.5302262,0,1460.41,119.1017,2.911063,0,114.2875,126.458,1.988653,361.60451143298,360.868080575796,23.066233117372,169.575882335136,169.284047348977,9.94440489056444,86.63808,86.63808,40.50738,2.320915
0.4899998,B,0.4899998,0.1449499,0,0.5302058,0,1460.812,119.0269,3.039027,0,114.2588,126.458,1.993342,361.926123031781,361.186345544152,23.1288202309593,173.195094282207,172.895910723687,10.1756930877043,86.63177,86.63177,42.23634,2.421515
0.4999998,B,0.4999998,0.1480443,0,0.5301855,0,1461.215,118.9521,3.169845,0,114.2301,126.458,1.998031,362.247459561913,361.50438004121,23.1906267720353,176.817519394368,176.510954443297,10.4075993502411,86.62558,86.62558,44.00145,2.524432
0.5099998,B,0.5099998,0.1511416,0,0.5301651,0,1461.607,118.8772,3.303523,0,114.2014,126.458,2.00272,362.5654061076,361.819072704443,23.2515017421631,180.44312387366,180.129145089469,10.6401143624656,86.6195,86.6195,45.80274,2.629671
0.5199998,B,0.5199998,0.1542416,0,0.5301448,0,1461.982,118.8023,3.440067,0,114.1727,126.458,2.00741,362.878717677411,362.129179783569,23.3113897586925,184.071861280477,183.750436806363,10.873228254842,86.61353,86.61353,47.64025,2.737237
0.5299998,B,0.5299998,0.1573443,0,0.5301244,0,1462.357,118.7274,3.579482,0,114.144,126.458,2.012099,363.191568301642,362.438865656529,23.3705786623935,187.703727082762,187.374825381917,11.1069340362422,86.60767,86.60767,49.514,2.847138
0.5399998,B,0.5399998,0.1604498,0,0.530104,0,1462.732,118.6524,3.721769,0,114.1153,126.458,2.016788,363.504205222726,362.748376689194,23.4290935368882,191.338719150695,191.002309067728,11.3412249663743,86.60191,86.60191,51.42402,2.959379
0.5499998,B,0.5499998,0.1635579,0,0.5300835,0,1463.102,118.5775,3.86694,0,114.0866,126.458,2.021477,363.814966501485,363.056051898759,23.4868693137711,194.97681871626,194.632869505566,11.5760936542623,86.59625,86.59625,53.37035,3.073965
0.5599998,B,0.5599998,0.1666688,0,0.5300632,0,1463.449,118.5025,4.014997,0,114.0579,126.458,2.026166,364.119402591731,363.357448752267,23.5436568952921,198.617962493514,198.266443911872,11.8115302179528,86.59068,86.59068,55.35301,3.190903
0.5699998,B,0.5699998,0.1697824,0,0.5300428,0,1463.797,118.4275,4.165943,0,114.0292,126.458,2.030856,364.423545474437,363.658587318975,23.5998382478916,202.262147573159,201.903029703778,12.0475285951567,86.58521,86.58521,57.37204,3.310199
0.5799997,B,0.5799997,0.1728986,0,0.5300223,0,1464.144,118.3525,4.319784,0,114.0005,126.458,2.035545,364.727321056522,363.959392099665,23.6554354749593,205.909370348379,205.542623543423,12.2840829446189,86.57983,86.57983,59.42747,3.431857
0.5899997,B,0.5899997,0.1760175,0,0.5300019,0,1464.492,118.2775,4.476526,0,113.9718,126.458,2.040234,365.030749844143,364.259882962552,23.7104617391878,209.559627239309,209.18522229163,12.5211875567111,86.57454,86.57454,61.51933,3.555883
0.5999997,B,0.5999997,0.1791391,0,0.5299814,0,1464.812,118.2025,4.636175,0,113.9431,126.458,2.044923,365.326344659708,364.552585485014,23.7644801881917,213.212839940152,212.830748064996,12.7588323532812,86.56932,86.56932,63.64763,3.682283
0.6099997,B,0.6099997,0.1822632,0,0.529961,0,1465.132,118.1274,4.798729,0,113.9144,126.458,2.049613,365.621586496811,364.844966142388,23.8179594635011,216.869005017988,216.479197644871,12.9970119425925,86.56419,86.56419,65.81242,3.811062
0.6199997,B,0.6199997,0.1853899,0,0.5299405,0,1465.452,118.0523,4.964197,0,113.8857,126.458,2.054302,365.916409478833,365.13695738274,23.8709253937958,220.528118193696,220.130567137084,13.2357211911949,86.55914,86.55914,68.01373,3.942226
0.6299997,B,0.6299997,0.1885192,0,0.5299201,0,1465.772,117.9772,5.132584,0,113.857,126.458,2.058991,366.210948521801,365.428694309936,23.9233817043663,224.190176592868,223.784853998504,13.4749550028913,86.55416,86.55416,70.25158,4.075779
0.6399997,B,0.6399997,0.1916511,0,0.5298997,0,1466.07,117.9021,5.303894,0,113.8283,126.458,2.06368,366.49899154228,365.713974067136,23.9749864135555,227.855115366676,227.441993657432,13.714704861668,86.54926,86.54926,72.526,4.211728
0.6499997,B,0.6499997,0.1947855,0,0.5298792,0,1466.363,117.827,5.478131,0,113.7996,126.458,2.068369,366.785195832241,365.997445816738,24.0260179247314,231.522916073406,231.101968033793,13.9549650355451,86.54442,86.54442,74.83702,4.350076
0.6599997,B,0.6599997,0.1979224,0,0.5298587,0,1466.655,117.7519,5.655298,0,113.7709,126.458,2.073059,367.071051553757,366.280595701251,24.076588244958,235.1935752774,234.764773908935,14.1957309126131,86.53966,86.53966,77.18467,4.490829
0.6699997,B,0.6699997,0.2010618,0,0.5298383,0,1466.948,117.6767,5.835398,0,113.7422,126.458,2.077748,367.356500284242,366.563364116029,24.1267152556291,238.867088832454,238.430407468162,14.4369980597766,86.53497,86.53497,79.56897,4.633993
0.6799996,B,0.6799996,0.2042038,0,0.5298178,0,1467.224,117.6016,6.018438,0,113.7135,126.458,2.082437,367.636955841324,366.84117342425,24.1761200566716,242.543406841237,242.098819120409,14.6787592549395,86.53033,86.53033,81.98996,4.779572
0.6899996,B,0.6899996,0.2073482,0,0.5297973,0,1467.489,117.5264,6.204423,0,113.6848,126.458,2.087126,367.914063079923,367.115664740505,24.2249151518549,246.222495787037,245.769975685757,14.9210084010434,86.52576,86.52576,84.44766,4.927571
0.6999996,B,0.6999996,0.210495,0,0.5297768,0,1467.754,117.4512,6.393348,0,113.6561,126.458,2.091816,368.190756609596,367.389766639739,24.2732902826359,249.904351615697,249.443873270036,15.1637412984443,86.52126,86.52126,86.9421,5.077994
0.7099996,B,0.7099996,0.2136444,0,0.5297563,0,1468.019,117.376,6.585227,0,113.6274,126.458,2.096505,368.46706516465,367.663506937453,24.3212618402922,253.588970434743,253.120508257231,15.406953911411,86.51682,86.51682,89.4733,5.230848
0.7199996,B,0.7199996,0.2167961,0,0.5297358,0,1468.273,117.3008,6.780061,0,113.5987,126.458,2.101194,368.739919914837,367.933821954837,24.3686520042962,257.276317712948,256.79984639454,15.6506404260071,86.51243,86.51243,92.04131,5.386136
0.7299996,B,0.7299996,0.2199502,0,0.5297152,0,1468.51,117.2255,6.977849,0,113.57,126.458,2.105883,369.007737237411,368.199130181949,24.4153778248489,260.966343074838,260.481837614061,15.8947941987983,86.50809,86.50809,94.64613,5.543863
0.7399996,B,0.7399996,0.2231067,0,0.5296947,0,1468.747,117.1503,7.178597,0,113.5413,126.458,2.110573,369.275190531776,368.464096675756,24.4617211822557,264.659042882731,264.16647849846,16.1394114051532,86.50383,86.50383,97.28779,5.704034
0.7499996,B,0.7499996,0.2262656,0,0.5296742,0,1468.985,117.075,7.38231,0,113.5126,126.458,2.115262,369.542217259258,368.728657857969,24.5076969776781,268.354412863909,267.853764994622,16.3844883694521,86.4996,86.4996,99.96632,5.866653
0.7599996,B,0.7599996,0.2294268,0,0.5296537,0,1469.217,116.9997,7.588989,0,113.4839,126.458,2.119951,369.807273425019,368.991271955076,24.5532217646117,272.052433239729,271.543677631697,16.6300205816101,86.49544,86.49544,102.6818,6.031726
0.7699996,B,0.7699996,0.2325904,0,0.5296332,0,1469.426,116.9245,7.798638,0,113.4552,126.458,2.12464,370.06574886332,369.247337488398,24.5980129176928,275.75303841902,275.236150924048,16.8760007052889,86.49132,86.49132,105.4341,6.199256
0.7799996,B,0.7799996,0.2357563,0,0.5296127,0,1469.636,116.8492,8.011264,0,113.4266,126.458,2.129329,370.323771397465,369.502969894625,24.6424613440587,279.456223616976,278.931180540404,17.1224253132215,86.48726,86.48726,108.2234,6.369248
0.7899995,B,0.7899995,0.2389245,0,0.5295921,0,1469.845,116.7739,8.22686,0,113.3979,126.458,2.134019,370.581396328896,369.758224804759,24.686565056888,283.161985070508,282.628762705804,17.3692909582725,86.48324,86.48324,111.0497,6.541707
0.7999995,B,0.7999995,0.2420949,0,0.5295716,0,1470.055,116.6985,8.445436,0,113.3692,126.458,2.138708,370.838609761712,370.013086324229,24.7303546035617,286.870318507087,286.328893486342,17.6165944987805,86.47927,86.47927,113.913,6.716636
0.8099995,B,0.8099995,0.2452676,0,0.529551,0,1470.237,116.6232,8.666998,0,113.3405,126.458,2.143397,371.087623380313,370.259782007183,24.7733335270484,290.581142075741,290.031491223654,17.8643278285137,86.47535,86.47535,116.8133,6.894041
0.8199995,B,0.8199995,0.2484426,0,0.5295305,0,1470.419,116.5479,8.891537,0,113.3118,126.458,2.148086,371.336130317688,370.505988932038,24.8159997744958,294.29445055105,293.73655103016,18.1124878207119,86.47147,86.47147,119.7507,7.073925
0.8299995,B,0.8299995,0.2516198,0,0.5295443,0,1470.601,116.4725,9.119661,0,113.2831,126.458,2.152776,371.584090448396,370.751667362365,24.8583471370864,298.010238545025,297.444067620914,18.3610712865265,86.46764,86.46764,122.7251,7.256292
0.8399995,B,0.8399995,0.2547991,0,0.5295912,0,1470.783,116.3972,9.351382,0,113.2544,126.458,2.157465,371.831452484442,370.996765640802,24.9003803335215,301.72850015413,301.154035194398,18.610075084296,86.46386,86.46386,125.7367,7.441148
0.8499995,B,0.8499995,0.2579807,0,0.5296382,0,1470.943,116.3218,9.58616,0,113.2257,126.458,2.162154,372.072078001472,371.235156409732,24.9417295666426,305.449167964893,304.866386675518,18.8594923743875,86.46011,86.46011,128.7853,7.628496
0.8599995,B,0.8599995,0.2611644,0,0.5296851,0,1471.097,116.2465,9.823994,0,113.197,126.458,2.166843,372.310696811384,371.471560357124,24.9826901278004,309.172221797868,308.581102196059,19.1093192700814,86.45641,86.45641,131.8712,7.81834
0.8699995,B,0.8699995,0.2643503,0,0.5297322,0,1471.251,116.1711,10.06488,0,113.1683,126.458,2.171532,372.548893487234,371.707558992922,25.0233616064247,312.897657493695,312.298177702905,19.3595528805525,86.45274,86.45274,134.9941,8.010685
0.8799995,B,0.8799995,0.2675382,0,0.5297793,0,1471.405,116.0957,10.30883,0,113.1396,126.458,2.176222,372.786454433649,371.942937740402,25.0637521981542,316.625468869476,316.017606997173,19.6101903969319,86.44912,86.44912,138.1543,8.205534
0.8899994,B,0.8899994,0.2707284,0,0.5298264,0,1471.543,116.0203,10.55585,0,113.1109,126.458,2.180911,373.019051373689,372.17337724954,25.1035844930318,320.355606041134,319.739340686481,19.8612262362511,86.44553,86.44553,141.3517,8.402891
0.8999994,B,0.8999994,0.2739206,0,0.5298735,0,1471.67,115.9449,10.80593,0,113.0822,126.458,2.1856,373.248069936575,372.400260348127,25.1429474013212,324.08803328008,323.463343206724,20.1126557046444,86.44198,86.44198,144.5863,8.60276
0.9099994,B,0.9099994,0.2771148,0,0.5299208,0,1471.797,115.8695,11.05909,0,113.0535,126.458,2.190289,373.476612431032,372.626682504118,25.1820475524625,327.822745871079,327.189609948477,20.3644761745404,86.43847,86.43847,147.8582,8.805146
0.9199994,B,0.9199994,0.2803111,0,0.529968,0,1471.925,115.7941,11.31533,0,113.0248,126.458,2.194979,373.704615276282,372.852580139223,25.2208834563393,331.559738582904,330.91813566653,20.6166850034665,86.435,86.435,151.1674,9.010052
0.9299994,B,0.9299994,0.2835095,0,0.5300153,0,1472.036,115.7187,11.57464,0,112.9961,126.458,2.199668,373.927496185884,373.073379590264,25.2591734809989,335.298959824495,334.648869379044,20.8692767326306,86.43156,86.43156,154.5139,9.217482
0.9399994,B,0.9399994,0.2867098,0,0.5300626,0,1472.136,115.6433,11.83702,0,112.9674,126.458,2.204357,374.146851587447,373.290674288114,25.2970164708126,339.040374738303,338.381776038488,21.1222468916844,86.42815,86.42815,157.8977,9.42744
0.9499994,B,0.9499994,0.2899122,0,0.53011,0,1472.236,115.5678,12.10249,0,112.9387,126.458,2.209046,374.365588759498,373.507364992217,25.3346076309966,342.783976824512,342.116849604925,21.3755929623316,86.42479,86.42479,161.3189,9.639929
0.9599994,B,0.9599994,0.2931165,0,0.5301574,0,1472.336,115.4924,12.37104,0,112.91,126.458,2.213736,374.583990083813,373.723733831231,25.3719608693015,346.529762873902,345.854086859704,21.6293125653535,86.42145,86.42145,164.7774,9.854954
0.9699994,B,0.9699994,0.2963228,0,0.5302048,0,1472.425,115.417,12.64269,0,112.8813,126.458,2.218425,374.79853262417,373.936264131035,25.408865085939,350.27769434124,349.593449417433,21.8834012105336,86.41815,86.41815,168.2734,10.07252
0.9799994,B,0.9799994,0.299531,0,0.5302523,0,1472.497,115.3415,12.91742,0,112.8526,126.458,2.223114,375.007835140911,374.143577037484,25.4452388212262,354.027718681168,353.33488510418,22.1378535930584,86.41488,86.41488,171.8067,10.29262
0.9899994,B,0.9899994,0.3027411,0,0.5302999,0,1472.569,115.2661,13.19524,0,112.8239,126.458,2.227803,375.2165912408,374.350357475761,25.4813696675805,357.779830582532,357.078388595264,22.3926672840387,86.41164,86.41164,175.3775,10.51528
0.9999993,B,0.9999993,0.3059531,0,0.5303474,0,1472.642,115.1906,13.47616,0,112.7952,126.458,2.232492,375.424841947866,374.556645182296,25.5172784866281,361.534024892144,360.823954963367,22.6478400632014,86.40843,86.40843,178.9857,10.74048
1.009999,B,1.009999,0.3091671,0,0.530395,0,1472.709,115.1152,13.76016,0,112.7665,126.458,2.237182,375.630918694011,374.760775200643,25.5528560031844,365.290279839503,364.571562631608,22.9033686175217,86.40524,86.40524,182.6315,10.96824
1.019999,B,1.019999,0.3123828,0,0.5304427,0,1472.753,115.0397,14.04727,0,112.7378,126.458,2.241871,375.830206761013,374.958142078477,25.5878096577781,369.048527690075,368.321143968583,23.1592467083802,86.4021,86.4021,186.3147,11.19855
1.029999,B,1.029999,0.3156005,0,0.5304903,0,1472.798,114.9643,14.33748,0,112.7091,126.458,2.24656,376.028846853331,375.15487317342,25.6225447620027,372.808761862276,372.072692616464,23.4154721502731,86.39899,86.39899,190.0354,11.43142
1.039999,B,1.039999,0.3188199,0,0.5305381,0,1472.842,114.8888,14.63079,0,112.6804,126.458,2.251249,376.226937236269,375.351067826548,25.657049394929,376.570976885373,375.826203210832,23.6720426384876,86.39589,86.39589,193.7937,11.66686
1.049999,B,1.049999,0.3220411,0,0.5305858,0,1472.887,114.8134,14.9272,0,112.6517,126.458,2.255939,376.42451535163,375.546761800649,25.6913498819424,380.33516764546,379.581670744897,23.9289561315646,86.39283,86.39283,197.5895,11.90486
1.059999,B,1.059999,0.3252641,0,0.5306336,0,1472.908,114.7379,15.22672,0,112.623,126.458,2.260628,376.614872074788,375.735259507143,25.7250195531179,384.101261845204,383.339023255985,24.1862063213458,86.38979,86.38979,201.4229,12.14544
1.069999,B,1.069999,0.3284889,0,0.5306814,0,1472.93,114.6624,15.52934,0,112.5943,126.458,2.265317,376.804600794958,375.92314129896,25.7584746475674,387.869253220184,387.098254584949,24.443791062064,86.38679,86.38679,205.2939,12.38859
1.079999,B,1.079999,0.3317153,0,0.5307293,0,1472.948,114.587,15.83507,0,112.5656,126.458,2.270006,376.993044343029,376.109751524994,25.7916709585116,391.639129082733,390.859352016132,24.7017077658842,86.3838,86.3838,209.2025,12.63432
1.089999,B,1.089999,0.3349436,0,0.5307772,0,1472.956,114.5115,16.14391,0,112.5369,126.458,2.274696,377.17762381294,376.292515264533,25.8244624545678,395.410850686513,394.622277084669,24.9599523846577,86.38085,86.38085,213.1487,12.88263
1.099999,B,1.099999,0.3381735,0,0.5308251,0,1472.949,114.4361,16.45585,0,112.5082,126.458,2.279385,377.357474536109,376.470570237028,25.8567850607412,399.184370679141,398.386982702892,25.2185202294857,86.37792,86.37792,217.1326,13.13352
1.109999,B,1.109999,0.3414051,0,0.5308731,0,1472.938,114.3606,16.7709,0,112.4795,126.458,2.284074,377.535562996865,376.646876806572,25.8888300086048,402.959671493477,402.153451386771,25.4774085237851,86.37502,86.37502,221.1541,13.387
1.119999,B,1.119999,0.3446383,0,0.5309211,0,1472.927,114.2851,17.08907,0,112.4508,126.458,2.288763,377.713136565737,376.822678723445,25.9206931622978,406.736747975007,405.921678089779,25.7366154496144,86.37213,86.37213,225.2133,13.64307
